Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
9/19/1920,64,51,0.42,0,0
9/20/1920,76,52,0,0,0
9/21/1920,88,60,0,0,0
9/22/1920,80,68,0,0,0
9/23/1920,72,65,0.19,0,0
9/24/1920,77,60,0.02,0,0
9/25/1920,91,64,0.21,0,0
9/26/1920,74,56,0.1,0,0
9/27/1920,72,51,0,0,0
9/28/1920,61,40,T,0,0
9/29/1920,48,40,T,0,0
9/30/1920,52,41,0,0,0
10/1/1920,61,38,0,0,0
10/2/1920,70,41,0,0,0
10/3/1920,73,49,0,0,0
10/4/1920,69,49,0,0,0
10/5/1920,72,42,0,0,0
10/6/1920,75,48,0,0,0
10/7/1920,79,53,0,0,0
10/8/1920,74,58,0,0,0
10/9/1920,76,49,0,0,0
10/10/1920,74,54,0.02,0,0
10/11/1920,75,51,0,0,0
10/12/1920,66,59,0.01,0,0
10/13/1920,77,54,0.04,0,0
10/14/1920,70,57,0.01,0,0
10/15/1920,67,54,0.72,0,0
10/16/1920,72,46,0,0,0
10/17/1920,75,54,0,0,0
10/18/1920,71,55,T,0,0
10/19/1920,70,61,0.35,0,0
10/20/1920,71,61,1.26,0,0
10/21/1920,78,62,0.01,0,0
10/22/1920,70,56,0.06,0,0
10/23/1920,57,47,0,0,0
10/24/1920,54,39,0,0,0
10/25/1920,63,41,0,0,0
10/26/1920,52,38,0.16,0,0
10/27/1920,40,31,T,T,T
10/28/1920,37,26,0,0,0
10/29/1920,50,27,0,0,0
10/30/1920,53,36,0,0,0
10/31/1920,40,34,0.15,T,0
11/1/1920,39,36,0.4,0,0
11/2/1920,38,31,0.05,T,0
11/3/1920,50,32,0,0,0
11/4/1920,48,40,0,0,0
11/5/1920,53,34,0,0,0
11/6/1920,46,42,T,0,0
11/7/1920,47,37,0,0,0
11/8/1920,45,36,0.24,T,0
11/9/1920,44,15,0.04,T,0
11/10/1920,33,15,0.01,T,T
11/11/1920,21,9,T,0.1,T
11/12/1920,19,16,T,T,T
11/13/1920,34,15,0,T,T
11/14/1920,29,20,T,T,T
11/15/1920,29,15,0,T,0
11/16/1920,38,18,0,0,0
11/17/1920,39,23,0,0,0
11/18/1920,47,25,0,0,0
11/19/1920,45,37,0,0,0
11/20/1920,40,36,T,0,0
11/21/1920,38,31,0.37,0.2,T
11/22/1920,38,24,0,0.1,T
11/23/1920,33,27,0.01,0.1,T
11/24/1920,34,24,0,0,T
11/25/1920,32,30,T,T,T
11/26/1920,34,29,0.12,0.5,1
11/27/1920,39,33,0,0.1,T
11/28/1920,43,36,0,0,T
11/29/1920,40,32,0,0,0
11/30/1920,39,33,0,0,0
12/1/1920,38,32,0,0,0
12/2/1920,38,32,0,0,0
12/3/1920,39,34,0,0,0
12/4/1920,35,30,0,0,0
12/5/1920,37,31,0,0,0
12/6/1920,36,26,0,0,0
12/7/1920,36,20,0,0,0
12/8/1920,36,23,T,T,0
12/9/1920,34,30,T,0,0
12/10/1920,34,30,0,0,0
12/11/1920,46,34,0,0,0
12/12/1920,44,36,0,0,0
12/13/1920,45,26,0,0,0
12/14/1920,26,24,T,T,T
12/15/1920,31,23,T,T,0
12/16/1920,30,23,T,T,T
12/17/1920,28,9,0.01,0.1,T
12/18/1920,14,5,0,0,T
12/19/1920,16,2,0,0,T
12/20/1920,21,7,0,0,T
12/21/1920,24,16,0.42,5.3,5
12/22/1920,24,17,0.03,0.8,6
12/23/1920,17,2,T,T,6
12/24/1920,5,-7,0,0,5
12/25/1920,13,-1,0.09,2.8,8
12/26/1920,19,-2,T,0.2,7
12/27/1920,-2,-11,0,T,6
12/28/1920,24,-11,0.02,0.2,6
12/29/1920,32,24,0.05,0,5
12/30/1920,33,28,0,0,5
12/31/1920,42,31,0,0,4
1/1/1921,35,14,0.04,0.3,4
1/2/1921,23,10,0,0.1,4
1/3/1921,37,19,0.13,0,4
1/4/1921,36,22,0,0,3
1/5/1921,24,15,0,0,3
1/6/1921,40,24,0,0,3
1/7/1921,37,25,0,0,2
1/8/1921,25,13,0,0,2
1/9/1921,38,12,0,0,2
1/10/1921,29,13,0,0,2
1/11/1921,16,0,0,0,2
1/12/1921,10,-8,0,0,2
1/13/1921,27,9,0.19,0,2
1/14/1921,22,3,0.01,2,3
1/15/1921,17,1,T,T,3
1/16/1921,24,-4,0,0,3
1/17/1921,8,-8,0,0,3
1/18/1921,26,8,0,0,3
1/19/1921,49,25,T,0,1
1/20/1921,45,35,0.01,0,1
1/21/1921,40,30,0,0,1
1/22/1921,40,27,0,0,T
1/23/1921,38,23,0,0,T
1/24/1921,24,12,0,0,T
1/25/1921,23,12,0,0,T
1/26/1921,28,15,T,T,T
1/27/1921,34,20,0,0,T
1/28/1921,33,28,0,0,T
1/29/1921,30,28,T,T,T
1/30/1921,29,14,0.06,1,1
1/31/1921,28,15,T,T,1
2/1/1921,28,22,0.03,0.4,1
2/2/1921,22,14,T,T,1
2/3/1921,20,6,0.01,T,1
2/4/1921,28,20,T,0.1,1
2/5/1921,26,8,0,0,1
2/6/1921,15,4,0,0,1
2/7/1921,27,5,0,0,1
2/8/1921,28,13,0.31,3.5,4
2/9/1921,26,18,T,T,4
2/10/1921,29,22,0,0,4
2/11/1921,32,27,0.07,0.7,4
2/12/1921,44,25,0,0,2
2/13/1921,50,32,0,0,T
2/14/1921,42,26,0,0,T
2/15/1921,63,37,T,0,T
2/16/1921,48,7,0.01,0.1,T
2/17/1921,20,4,0,T,T
2/18/1921,31,4,0,0,T
2/19/1921,9,-6,0,0,T
2/20/1921,31,6,0,0,T
2/21/1921,40,27,T,T,T
2/22/1921,33,9,0.08,0.8,1
2/23/1921,26,4,T,0,1
2/24/1921,30,20,T,T,T
2/25/1921,40,19,0,0,T
2/26/1921,30,19,0,0,T
2/27/1921,43,22,0,0,T
2/28/1921,43,34,0,0,T
3/1/1921,46,34,T,0,0
3/2/1921,42,17,T,0,0
3/3/1921,29,7,0,0,0
3/4/1921,47,29,0,0,0
3/5/1921,38,28,T,0,0
3/6/1921,40,20,0,0,0
3/7/1921,36,30,0.15,0.4,T
3/8/1921,35,12,0.01,T,T
3/9/1921,25,8,T,0.1,T
3/10/1921,48,22,0,0,0
3/11/1921,31,22,T,T,0
3/12/1921,30,20,T,T,0
3/13/1921,32,23,T,T,0
3/14/1921,34,25,0.04,0.5,T
3/15/1921,41,29,T,0,0
3/16/1921,54,26,0,0,0
3/17/1921,47,36,0,0,0
3/18/1921,71,38,0,0,0
3/19/1921,64,46,T,0,0
3/20/1921,47,28,0.86,T,T
3/21/1921,28,16,0,0,0
3/22/1921,40,20,0,0,0
3/23/1921,42,30,0.04,0,0
3/24/1921,44,34,0.06,0,0
3/25/1921,62,38,T,0,0
3/26/1921,55,44,1.02,0,0
3/27/1921,45,5,T,T,T
3/28/1921,25,2,0,T,0
3/29/1921,53,25,0,0,0
3/30/1921,47,29,0.03,T,0
3/31/1921,39,24,0,0,0
4/1/1921,62,31,0,0,0
4/2/1921,67,45,0,0,0
4/3/1921,80,52,0,0,0
4/4/1921,81,62,T,0,0
4/5/1921,74,60,0.3,0,0
4/6/1921,65,54,0.31,0,0
4/7/1921,54,36,0,0,0
4/8/1921,52,27,0.02,0,0
4/9/1921,40,27,0.01,0.1,0
4/10/1921,49,28,0,0,0
4/11/1921,64,36,0,0,0
4/12/1921,66,39,0,0,0
4/13/1921,58,34,0,0,0
4/14/1921,47,38,0.16,0,0
4/15/1921,41,28,0,0,0
4/16/1921,41,23,0,0,0
4/17/1921,59,29,0,0,0
4/18/1921,68,41,0,0,0
4/19/1921,74,45,0,0,0
4/20/1921,73,48,T,0,0
4/21/1921,53,45,0.57,0,0
4/22/1921,52,41,0.03,0,0
4/23/1921,65,39,T,0,0
4/24/1921,81,58,0,0,0
4/25/1921,74,52,0.02,0,0
4/26/1921,58,48,0.02,0,0
4/27/1921,49,38,0,0,0
4/28/1921,51,37,0,0,0
4/29/1921,58,40,0,0,0
4/30/1921,58,38,0.6,0,0
5/1/1921,48,34,0.78,T,0
5/2/1921,51,30,0,0,0
5/3/1921,52,31,0,0,0
5/4/1921,62,35,0,0,0
5/5/1921,69,40,0,0,0
5/6/1921,72,50,0,0,0
5/7/1921,74,52,0,0,0
5/8/1921,75,52,0,0,0
5/9/1921,71,55,0.09,0,0
5/10/1921,71,57,0.05,0,0
5/11/1921,63,57,0.03,0,0
5/12/1921,67,51,0.05,0,0
5/13/1921,52,38,0.63,0,0
5/14/1921,49,34,0,0,0
5/15/1921,51,32,0,0,0
5/16/1921,54,38,0.74,0,0
5/17/1921,58,44,0.15,0,0
5/18/1921,54,42,0.63,0,0
5/19/1921,83,54,0.11,0,0
5/20/1921,90,63,0.05,0,0
5/21/1921,89,71,0,0,0
5/22/1921,91,74,0,0,0
5/23/1921,85,64,0.03,0,0
5/24/1921,80,61,T,0,0
5/25/1921,82,58,0,0,0
5/26/1921,70,62,0.04,0,0
5/27/1921,75,60,0.03,0,0
5/28/1921,88,64,0,0,0
5/29/1921,74,57,0.03,0,0
5/30/1921,83,56,0.05,0,0
5/31/1921,69,55,0,0,0
6/1/1921,68,55,0.03,0,0
6/2/1921,75,59,0,0,0
6/3/1921,66,51,0,0,0
6/4/1921,65,46,0,0,0
6/5/1921,69,50,0,0,0
6/6/1921,75,58,0.1,0,0
6/7/1921,76,59,2.38,0,0
6/8/1921,75,62,0,0,0
6/9/1921,83,65,0.09,0,0
6/10/1921,86,66,0.01,0,0
6/11/1921,83,67,0,0,0
6/12/1921,90,70,0,0,0
6/13/1921,80,63,0,0,0
6/14/1921,77,63,0.09,0,0
6/15/1921,82,65,0.8,0,0
6/16/1921,90,71,0,0,0
6/17/1921,91,75,0,0,0
6/18/1921,90,72,0,0,0
6/19/1921,93,70,0.31,0,0
6/20/1921,83,70,0,0,0
6/21/1921,86,66,0,0,0
6/22/1921,84,69,0,0,0
6/23/1921,89,66,0,0,0
6/24/1921,88,68,0,0,0
6/25/1921,93,65,0,0,0
6/26/1921,91,69,0,0,0
6/27/1921,92,71,0,0,0
6/28/1921,94,74,0,0,0
6/29/1921,94,74,0,0,0
6/30/1921,99,75,0,0,0
7/1/1921,96,76,0,0,0
7/2/1921,89,73,0,0,0
7/3/1921,93,67,0.04,0,0
7/4/1921,84,65,0,0,0
7/5/1921,92,68,1.38,0,0
7/6/1921,89,70,T,0,0
7/7/1921,82,68,0.31,0,0
7/8/1921,88,67,0,0,0
7/9/1921,97,73,0,0,0
7/10/1921,98,73,0,0,0
7/11/1921,98,78,0,0,0
7/12/1921,95,76,0,0,0
7/13/1921,93,70,0.4,0,0
7/14/1921,87,68,0,0,0
7/15/1921,83,64,0,0,0
7/16/1921,75,68,0.37,0,0
7/17/1921,94,68,0.36,0,0
7/18/1921,88,70,0,0,0
7/19/1921,81,63,0,0,0
7/20/1921,82,61,0,0,0
7/21/1921,86,64,0,0,0
7/22/1921,84,68,0.03,0,0
7/23/1921,89,68,0,0,0
7/24/1921,85,68,0.03,0,0
7/25/1921,85,67,0,0,0
7/26/1921,90,70,0.18,0,0
7/27/1921,82,68,0.06,0,0
7/28/1921,78,63,T,0,0
7/29/1921,85,64,0,0,0
7/30/1921,77,61,0,0,0
7/31/1921,76,55,0,0,0
8/1/1921,74,60,0,0,0
8/2/1921,79,60,0.06,0,0
8/3/1921,82,64,0,0,0
8/4/1921,84,66,0,0,0
8/5/1921,84,65,0,0,0
8/6/1921,69,58,0,0,0
8/7/1921,72,51,0,0,0
8/8/1921,85,58,0,0,0
8/9/1921,88,66,0.26,0,0
8/10/1921,78,61,0.04,0,0
8/11/1921,75,58,0,0,0
8/12/1921,84,65,0,0,0
8/13/1921,72,62,0,0,0
8/14/1921,75,52,0,0,0
8/15/1921,72,56,0,0,0
8/16/1921,70,61,0.04,0,0
8/17/1921,76,63,0.47,0,0
8/18/1921,80,58,0,0,0
8/19/1921,85,59,0.1,0,0
8/20/1921,69,51,0,0,0
8/21/1921,78,54,0,0,0
8/22/1921,76,60,0,0,0
8/23/1921,82,61,0,0,0
8/24/1921,84,60,0,0,0
8/25/1921,90,64,0,0,0
8/26/1921,82,66,1.06,0,0
8/27/1921,84,63,0,0,0
8/28/1921,88,66,0,0,0
8/29/1921,92,71,0,0,0
8/30/1921,80,64,0,0,0
8/31/1921,87,65,0,0,0
9/1/1921,91,72,0,0,0
9/2/1921,85,70,0.02,0,0
9/3/1921,86,64,0,0,0
9/4/1921,83,60,0,0,0
9/5/1921,78,55,0,0,0
9/6/1921,81,60,0,0,0
9/7/1921,72,60,0.71,0,0
9/8/1921,81,59,0.27,0,0
9/9/1921,84,60,0.01,0,0
9/10/1921,74,58,0.08,0,0
9/11/1921,64,45,0,0,0
9/12/1921,62,48,0.05,0,0
9/13/1921,65,54,1.29,0,0
9/14/1921,60,56,0.3,0,0
9/15/1921,64,55,0.3,0,0
9/16/1921,69,58,0.02,0,0
9/17/1921,59,54,0.14,0,0
9/18/1921,70,47,0,0,0
9/19/1921,58,55,0.54,0,0
9/20/1921,81,58,0.24,0,0
9/21/1921,73,53,T,0,0
9/22/1921,67,57,0,0,0
9/23/1921,80,50,0,0,0
9/24/1921,72,54,0.02,0,0
9/25/1921,69,47,0,0,0
9/26/1921,73,51,0,0,0
9/27/1921,72,57,0,0,0
9/28/1921,81,51,0,0,0
9/29/1921,65,49,0,0,0
9/30/1921,63,41,0,0,0
10/1/1921,64,47,0,0,0
10/2/1921,61,44,0,0,0
10/3/1921,52,37,T,0,0
10/4/1921,62,36,0,0,0
10/5/1921,70,48,0,0,0
10/6/1921,57,40,T,0,0
10/7/1921,45,33,T,T,0
10/8/1921,58,34,0,0,0
10/9/1921,52,41,0.05,0,0
10/10/1921,47,36,0.18,0,0
10/11/1921,47,33,0,0,0
10/12/1921,63,40,0,0,0
10/13/1921,69,47,0,0,0
10/14/1921,70,55,0,0,0
10/15/1921,73,54,T,0,0
10/16/1921,71,51,0,0,0
10/17/1921,58,45,0.01,0,0
10/18/1921,64,45,T,0,0
10/19/1921,53,45,0,0,0
10/20/1921,54,37,0,0,0
10/21/1921,75,42,0,0,0
10/22/1921,55,43,0,0,0
10/23/1921,62,42,0,0,0
10/24/1921,60,42,0,0,0
10/25/1921,59,48,0,0,0
10/26/1921,54,46,0.09,0,0
10/27/1921,53,48,0.04,0,0
10/28/1921,59,49,0,0,0
10/29/1921,58,47,T,0,0
10/30/1921,62,43,0,0,0
10/31/1921,60,40,0,0,0
11/1/1921,54,32,0,0,0
11/2/1921,47,35,T,0,0
11/3/1921,54,33,0,0,0
11/4/1921,49,34,0,0,0
11/5/1921,42,30,0,0,0
11/6/1921,44,34,0,0,0
11/7/1921,34,27,0.3,2.5,3
11/8/1921,31,21,0,0.3,2
11/9/1921,26,14,0,0,2
11/10/1921,33,25,0,0,2
11/11/1921,25,16,0,0,2
11/12/1921,23,7,0.09,1.1,3
11/13/1921,29,23,0.1,1,4
11/14/1921,30,22,0,0,4
11/15/1921,37,28,0.32,3.6,6
11/16/1921,39,32,T,0,4
11/17/1921,32,28,0.18,2.1,6
11/18/1921,29,24,0,T,6
11/19/1921,24,-1,T,T,6
11/20/1921,26,-3,0.39,4,9
11/21/1921,8,4,0.03,0.3,9
11/22/1921,12,3,0.17,1.7,11
11/23/1921,26,12,T,0,10
11/24/1921,24,17,0,T,10
11/25/1921,36,18,0,0,8
11/26/1921,32,28,0,0,7
11/27/1921,32,28,0,0,6
11/28/1921,38,29,0,0,5
11/29/1921,40,26,0,0,4
11/30/1921,43,26,0,0,2
12/1/1921,42,30,0,0,2
12/2/1921,30,22,0,0,2
12/3/1921,23,15,T,T,2
12/4/1921,35,23,T,T,2
12/5/1921,37,31,0,0,1
12/6/1921,32,22,0,0,1
12/7/1921,31,19,T,T,1
12/8/1921,31,18,0,0,1
12/9/1921,43,17,0,0,T
12/10/1921,42,34,0,0,T
12/11/1921,39,27,T,T,T
12/12/1921,44,26,0.02,0.2,T
12/13/1921,42,31,T,T,T
12/14/1921,38,31,T,T,T
12/15/1921,37,33,0.02,T,T
12/16/1921,37,11,0.03,0.1,T
12/17/1921,11,2,0.01,0.1,T
12/18/1921,27,9,0,0,T
12/19/1921,19,9,0,0,T
12/20/1921,17,-5,0.14,2.4,3
12/21/1921,1,-9,T,0,2
12/22/1921,16,1,0.03,0.3,2
12/23/1921,14,-11,0,0,2
12/24/1921,-2,-18,0,0,2
12/25/1921,19,-7,0,0,2
12/26/1921,12,4,0,0,2
12/27/1921,23,5,0,0,2
12/28/1921,34,8,0,0,1
12/29/1921,24,3,0,0,1
12/30/1921,40,19,0.01,T,1
12/31/1921,28,3,T,0.1,1
1/1/1922,20,-2,0,0,1
1/2/1922,36,17,0,0,1
1/3/1922,33,15,0,0,T
1/4/1922,19,2,0.35,3,3
1/5/1922,2,-8,T,0.1,4
1/6/1922,10,-9,0,0,3
1/7/1922,32,3,0,0,3
1/8/1922,30,22,0,0,3
1/9/1922,39,26,0,0,2
1/10/1922,29,17,0.03,0.4,2
1/11/1922,17,4,0,0,2
1/12/1922,22,5,0.01,0.1,2
1/13/1922,12,-2,0.01,0,2
1/14/1922,36,9,0.02,0.3,2
1/15/1922,15,3,0,0,2
1/16/1922,29,6,0,0,2
1/17/1922,11,0,0,0,2
1/18/1922,17,2,0.22,1.6,4
1/19/1922,14,-7,0,1.1,5
1/20/1922,27,13,0,0,5
1/21/1922,30,-12,T,T,4
1/22/1922,-10,-18,0,0,4
1/23/1922,-7,-17,0,0,4
1/24/1922,6,-13,0,0,4
1/25/1922,19,-2,T,T,4
1/26/1922,28,17,0,0,4
1/27/1922,31,22,0,0,4
1/28/1922,32,20,0,0,3
1/29/1922,35,20,0,0,2
1/30/1922,32,24,T,T,2
1/31/1922,34,17,0.24,0.4,2
2/1/1922,36,13,0.89,1,3
2/2/1922,18,11,0.13,2.5,5
2/3/1922,17,6,0,0.2,5
2/4/1922,33,12,0.03,0.3,5
2/5/1922,30,7,T,T,5
2/6/1922,17,-4,T,T,5
2/7/1922,19,-3,0,0,5
2/8/1922,37,18,0,0,4
2/9/1922,33,21,0,0,3
2/10/1922,41,3,T,0,3
2/11/1922,4,-9,0.02,T,3
2/12/1922,10,-7,0.04,0.8,3
2/13/1922,2,-15,0.01,0.1,3
2/14/1922,15,-6,0,T,3
2/15/1922,5,-4,0,0,3
