Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
4/18/2010,67,38,0,0,0
4/19/2010,69,45,0,0,0
4/20/2010,71,50,0,0,0
4/21/2010,61,42,0,0,0
4/22/2010,66,34,0,0,0
4/23/2010,69,48,T,0,0
4/24/2010,60,50,0.5,0,0
4/25/2010,61,47,0.04,0,0
4/26/2010,63,44,0,0,0
4/27/2010,60,39,0,0,0
4/28/2010,69,40,0,0,0
4/29/2010,73,56,T,0,0
4/30/2010,69,55,0.07,0,0
5/1/2010,64,49,0,0,0
5/2/2010,64,48,0,0,0
5/3/2010,57,46,0.05,0,0
5/4/2010,79,41,T,0,0
5/5/2010,55,47,T,0,0
5/6/2010,54,41,0.04,0,0
5/7/2010,48,34,0.55,T,0
5/8/2010,52,34,T,T,0
5/9/2010,58,32,0,0,0
5/10/2010,58,44,0.19,0,0
5/11/2010,46,41,0.47,0,0
5/12/2010,51,42,0.04,0,0
5/13/2010,53,46,0.61,0,0
5/14/2010,71,46,0,0,0
5/15/2010,74,45,0,0,0
5/16/2010,74,54,0,0,0
5/17/2010,76,53,0,0,0
5/18/2010,75,54,0,0,0
5/19/2010,79,50,0,0,0
5/20/2010,82,53,0,0,0
5/21/2010,65,59,0.02,0,0
5/22/2010,82,57,0.12,0,0
5/23/2010,88,73,0,0,0
5/24/2010,95,72,0,0,0
5/25/2010,89,66,0.38,0,0
5/26/2010,80,60,0,0,0
5/27/2010,81,56,0,0,0
5/28/2010,85,61,0,0,0
5/29/2010,91,64,0,0,0
5/30/2010,81,59,0.03,0,0
5/31/2010,78,51,0,0,0
6/1/2010,82,62,0.18,0,0
6/2/2010,73,58,0.01,0,0
6/3/2010,78,52,0.01,0,0
6/4/2010,83,63,0.44,0,0
6/5/2010,70,59,0.27,0,0
6/6/2010,78,57,T,0,0
6/7/2010,75,56,0.01,0,0
6/8/2010,70,60,0.84,0,0
6/9/2010,73,59,0,0,0
6/10/2010,66,57,T,0,0
6/11/2010,76,60,0.79,0,0
6/12/2010,62,54,0.15,0,0
6/13/2010,67,59,0,0,0
6/14/2010,69,61,0.26,0,0
6/15/2010,76,61,0.01,0,0
6/16/2010,80,60,0,0,0
6/17/2010,89,66,0.01,0,0
6/18/2010,86,64,0,0,0
6/19/2010,76,64,0,0,0
6/20/2010,82,61,0,0,0
6/21/2010,79,69,0.07,0,0
6/22/2010,91,67,0,0,0
6/23/2010,80,64,0.32,0,0
6/24/2010,82,60,0,0,0
6/25/2010,86,65,0.73,T,0
6/26/2010,84,66,2.15,0,0
6/27/2010,84,68,0,0,0
6/28/2010,75,63,0,0,0
6/29/2010,74,58,0,0,0
6/30/2010,79,57,0,0,0
7/1/2010,86,63,0,0,0
7/2/2010,88,68,0,0,0
7/3/2010,92,74,0,0,0
7/4/2010,85,73,0.1,0,0
7/5/2010,85,70,0.8,0,0
7/6/2010,88,70,0,0,0
7/7/2010,87,68,0.22,0,0
7/8/2010,85,63,0,0,0
7/9/2010,87,67,0,0,0
7/10/2010,86,69,0.08,0,0
7/11/2010,83,66,0.17,0,0
7/12/2010,79,61,0,0,0
7/13/2010,85,63,0,0,0
7/14/2010,93,71,0.27,0,0
7/15/2010,85,65,0,0,0
7/16/2010,90,70,0,0,0
7/17/2010,92,67,0.28,0,0
7/18/2010,84,68,0,0,0
7/19/2010,80,64,0,0,0
7/20/2010,86,65,0,0,0
7/21/2010,88,66,0,0,0
7/22/2010,77,68,0.28,0,0
7/23/2010,86,68,T,0,0
7/24/2010,83,64,0.51,0,0
7/25/2010,83,64,0,0,0
7/26/2010,86,67,0,0,0
7/27/2010,94,72,0.2,0,0
7/28/2010,83,67,0,0,0
7/29/2010,82,65,0,0,0
7/30/2010,74,67,0.12,0,0
7/31/2010,86,68,0,0,0
8/1/2010,87,70,T,0,0
8/2/2010,86,76,T,0,0
8/3/2010,95,74,0,0,0
8/4/2010,90,71,0,0,0
8/5/2010,82,66,0,0,0
8/6/2010,85,63,0,0,0
8/7/2010,89,68,0.07,0,0
8/8/2010,96,75,0.32,0,0
8/9/2010,95,76,0,0,0
8/10/2010,90,71,2.47,0,0
8/11/2010,93,72,0,0,0
8/12/2010,92,72,T,0,0
8/13/2010,88,68,1.47,0,0
8/14/2010,86,65,T,0,0
8/15/2010,77,63,0,0,0
8/16/2010,79,58,0,0,0
8/17/2010,78,58,0,0,0
8/18/2010,78,66,0,0,0
8/19/2010,80,71,T,0,0
8/20/2010,86,74,T,0,0
8/21/2010,85,69,0,0,0
8/22/2010,88,65,0,0,0
8/23/2010,88,72,0,0,0
8/24/2010,78,63,0.23,0,0
8/25/2010,73,58,0,0,0
8/26/2010,79,56,0,0,0
8/27/2010,88,63,0,0,0
8/28/2010,89,67,0,0,0
8/29/2010,94,68,0,0,0
8/30/2010,92,77,T,0,0
8/31/2010,86,68,0.35,0,0
9/1/2010,77,60,0,0,0
9/2/2010,73,59,0.74,0,0
9/3/2010,61,51,T,0,0
9/4/2010,69,48,0,0,0
9/5/2010,73,50,0,0,0
9/6/2010,71,59,0.13,0,0
9/7/2010,63,52,T,0,0
9/8/2010,69,46,0,0,0
9/9/2010,65,52,T,0,0
9/10/2010,71,58,0.16,0,0
9/11/2010,73,56,0,0,0
9/12/2010,79,54,0,0,0
9/13/2010,74,54,0,0,0
9/14/2010,68,53,0,0,0
9/15/2010,66,52,0.91,0,0
9/16/2010,56,50,0,0,0
9/17/2010,64,53,0.01,0,0
9/18/2010,60,45,T,0,0
9/19/2010,64,50,0,0,0
9/20/2010,80,52,0.03,0,0
9/21/2010,77,53,0.53,T,0
9/22/2010,65,48,1.01,0,0
9/23/2010,74,57,1.98,0,0
9/24/2010,61,50,0,0,0
9/25/2010,61,45,0.02,0,0
9/26/2010,65,41,0,0,0
9/27/2010,75,45,0,0,0
9/28/2010,66,54,0,0,0
9/29/2010,74,52,0,0,0
9/30/2010,72,49,0,0,0
10/1/2010,70,47,T,0,0
10/2/2010,56,41,0,0,0
10/3/2010,59,38,0,0,0
10/4/2010,65,41,0,0,0
10/5/2010,74,45,0,0,0
10/6/2010,71,54,0,0,0
10/7/2010,74,46,0,0,0
10/8/2010,87,57,0,0,0
10/9/2010,83,58,0,0,0
10/10/2010,81,54,0,0,0
10/11/2010,80,54,0,0,0
10/12/2010,72,52,0,0,0
10/13/2010,66,47,0,0,0
10/14/2010,69,45,0,0,0
10/15/2010,61,43,0,0,0
10/16/2010,66,46,0,0,0
10/17/2010,59,40,T,0,0
10/18/2010,56,39,T,0,0
10/19/2010,60,40,0,0,0
10/20/2010,68,43,0,0,0
10/21/2010,53,40,0,0,0
10/22/2010,68,36,0,0,0
10/23/2010,65,52,0.01,0,0
10/24/2010,61,53,0.51,0,0
10/25/2010,61,52,0.67,0,0
10/26/2010,63,42,0.37,0,0
10/27/2010,42,35,0.05,T,0
10/28/2010,42,30,0,0,0
10/29/2010,53,28,0,0,0
10/30/2010,52,35,0,0,0
10/31/2010,49,30,0,0,0
11/1/2010,52,31,0,0,0
11/2/2010,56,34,0,0,0
11/3/2010,56,44,0,0,0
11/4/2010,46,33,0,0,0
11/5/2010,45,27,0,0,0
11/6/2010,57,31,0,0,0
11/7/2010,61,36,0,0,0
11/8/2010,63,43,0,0,0
11/9/2010,69,43,0,0,0
11/10/2010,68,45,0.17,0,0
11/11/2010,52,37,0,0,0
11/12/2010,43,36,0.03,T,0
11/13/2010,36,33,0.98,7.7,1
11/14/2010,35,33,0.06,0.3,4
11/15/2010,39,27,0,0,3
11/16/2010,35,30,0.02,0.1,3
11/17/2010,37,30,0,0,2
11/18/2010,31,27,T,T,2
11/19/2010,39,23,0,0,1
11/20/2010,29,18,0.02,0,T
11/21/2010,34,27,0.03,0,T
11/22/2010,31,14,0.02,0.1,T
11/23/2010,24,12,0,0,T
11/24/2010,33,20,0.12,1.1,T
11/25/2010,27,6,T,T,1
11/26/2010,26,11,0,0,1
11/27/2010,28,10,0,0,1
11/28/2010,45,27,0,0,1
11/29/2010,41,36,0.59,0,T
11/30/2010,36,18,0.03,0.5,T
12/1/2010,20,15,T,T,1
12/2/2010,20,11,T,T,1
12/3/2010,20,10,0.43,5.1,1
12/4/2010,25,11,0.09,1,6
12/5/2010,18,4,0.01,0.5,6
12/6/2010,21,14,T,0.3,6
12/7/2010,17,8,0,0,6
12/8/2010,18,3,T,T,6
12/9/2010,34,11,0.01,0.2,6
12/10/2010,28,16,0.05,0.8,5
12/11/2010,22,8,1.16,16.3,9
12/12/2010,8,-1,0,0,18
12/13/2010,6,-8,0,0,17
12/14/2010,10,-6,0,0,17
12/15/2010,17,4,0,0,16
12/16/2010,20,12,T,T,16
12/17/2010,15,8,T,T,15
12/18/2010,17,8,T,T,14
12/19/2010,15,3,0,0,14
12/20/2010,26,10,0.36,4.6,14
12/21/2010,31,20,0.05,T,16
12/22/2010,32,27,T,T,16
12/23/2010,27,23,0.15,2.3,16
12/24/2010,26,18,0.18,2.3,19
12/25/2010,20,16,T,T,19
12/26/2010,24,7,T,T,19
12/27/2010,21,7,T,T,18
12/28/2010,34,14,0,0,17
12/29/2010,37,25,T,0,16
12/30/2010,42,17,0.27,0,13
12/31/2010,24,7,0.03,0.2,10
1/1/2011,9,1,T,T,9
1/2/2011,17,0,T,0.1,9
1/3/2011,21,8,0.03,1.1,9
1/4/2011,9,-5,T,T,10
1/5/2011,25,3,0.04,0.4,10
1/6/2011,18,7,T,T,10
1/7/2011,15,8,0.01,0.3,10
1/8/2011,12,1,T,T,10
1/9/2011,16,-4,T,T,10
1/10/2011,22,12,0.16,1.5,8
1/11/2011,23,18,0.1,1.2,10
1/12/2011,21,2,0,0,11
1/13/2011,16,0,0.08,1.9,10
1/14/2011,18,14,0.17,2.5,12
1/15/2011,16,2,0,0,13
1/16/2011,15,4,0.01,0.2,13
1/17/2011,25,15,0.07,1.3,14
1/18/2011,19,7,T,T,12
1/19/2011,13,-3,0.01,0.2,12
1/20/2011,9,-11,0.01,0.1,12
1/21/2011,3,-16,0.01,1.1,12
1/22/2011,6,-3,T,0.1,12
1/23/2011,13,-8,0,0,12
1/24/2011,27,11,0.01,0.1,12
1/25/2011,20,13,T,T,12
1/26/2011,25,15,T,T,12
1/27/2011,27,22,0.01,0.2,11
1/28/2011,31,23,0,0,11
1/29/2011,32,15,T,T,11
1/30/2011,23,14,0.03,0.5,10
1/31/2011,21,14,0.25,4.2,12
2/1/2011,15,5,T,T,14
2/2/2011,12,-4,0,0,13
2/3/2011,19,-2,0,0,13
2/4/2011,34,10,0,0,13
2/5/2011,27,14,0.01,0.2,12
2/6/2011,29,23,0.01,0.3,12
2/7/2011,23,0,T,T,12
2/8/2011,3,-10,0,0,12
2/9/2011,8,-7,0,0,11
2/10/2011,12,-11,0,0,11
2/11/2011,32,-6,0.01,0.2,11
2/12/2011,38,18,0,0,11
2/13/2011,48,29,0,0,10
2/14/2011,39,32,0,0,6
2/15/2011,42,32,0,0,5
2/16/2011,52,28,T,0,5
2/17/2011,46,30,0.01,0,4
2/18/2011,30,15,0,0,2
2/19/2011,29,10,0,0,2
2/20/2011,27,24,0.85,11.8,2
2/21/2011,24,16,0.11,2,14
2/22/2011,27,6,T,T,15
2/23/2011,34,25,T,T,13
2/24/2011,29,15,0,0,11
2/25/2011,15,0,0.02,0.3,11
2/26/2011,8,-2,0.1,1.3,11
2/27/2011,28,2,T,T,12
2/28/2011,25,2,0,0,11
3/1/2011,41,5,0,0,11
3/2/2011,17,-3,0,0,10
3/3/2011,32,14,0.01,0.1,9
3/4/2011,30,23,0,0,9
3/5/2011,29,17,0,0,9
3/6/2011,30,11,0.12,1.7,8
3/7/2011,30,24,0.03,0.4,10
3/8/2011,39,27,T,T,10
3/9/2011,36,30,0.09,1,10
3/10/2011,33,22,0,0,9
3/11/2011,43,20,0.04,0.5,9
3/12/2011,31,16,T,T,7
3/13/2011,30,15,T,T,7
3/14/2011,38,14,0,0,6
3/15/2011,44,30,0.04,0,6
3/16/2011,52,29,0,0,5
3/17/2011,53,38,0,0,1
3/18/2011,40,28,0,0,T
3/19/2011,50,24,0.04,T,T
3/20/2011,44,37,0.1,0,0
3/21/2011,46,35,0,0,0
3/22/2011,39,33,1.14,0.4,0
3/23/2011,33,18,0.34,4.1,2
3/24/2011,33,13,0,0,4
3/25/2011,33,18,0,0,4
3/26/2011,30,16,0,0,4
3/27/2011,34,16,0,0,3
3/28/2011,36,18,0,0,3
3/29/2011,42,21,0,0,2
3/30/2011,44,21,0,0,1
3/31/2011,48,35,0.11,0,T
4/1/2011,47,35,0.07,T,T
4/2/2011,54,31,0,0,0
4/3/2011,56,43,T,0,0
4/4/2011,48,34,0.01,T,0
4/5/2011,56,30,0,0,0
4/6/2011,58,39,0,0,0
4/7/2011,64,36,0,0,0
4/8/2011,64,41,0,0,0
4/9/2011,58,48,0.01,0,0
4/10/2011,76,46,0.1,0,0
4/11/2011,63,43,0,0,0
4/12/2011,68,42,0,0,0
4/13/2011,62,44,T,0,0
4/14/2011,48,35,T,0,0
4/15/2011,49,33,0.13,0.6,0
4/16/2011,41,32,T,T,1
4/17/2011,49,32,0,0,0
4/18/2011,50,35,0,0,0
4/19/2011,45,35,T,T,0
4/20/2011,46,32,0.2,1.3,1
4/21/2011,50,32,0.16,0,0
4/22/2011,45,39,0.09,0,0
4/23/2011,48,39,0.04,0,0
4/24/2011,62,36,0,0,0
4/25/2011,65,39,0,0,0
4/26/2011,57,38,1.46,0,0
4/27/2011,44,35,T,T,0
4/28/2011,56,35,0.06,T,0
4/29/2011,65,36,T,0,0
4/30/2011,60,43,0.47,0,0
5/1/2011,43,33,T,T,0
5/2/2011,40,33,T,T,0
5/3/2011,59,32,0,0,0
5/4/2011,66,37,T,0,0
5/5/2011,63,46,0.15,0,0
5/6/2011,70,45,0,0,0
5/7/2011,72,53,0,0,0
5/8/2011,65,53,0.18,0,0
5/9/2011,70,54,0.47,T,0
5/10/2011,88,56,T,0,0
5/11/2011,78,61,0.02,0,0
5/12/2011,65,51,0.02,0,0
5/13/2011,56,46,T,0,0
5/14/2011,52,44,0.08,0,0
5/15/2011,64,44,0,0,0
5/16/2011,69,40,0,0,0
5/17/2011,68,44,0,0,0
5/18/2011,73,49,0,0,0
5/19/2011,71,58,0,0,0
5/20/2011,73,59,0.28,0,0
5/21/2011,73,61,1.74,0,0
5/22/2011,69,58,0.57,0,0
5/23/2011,75,59,0.01,0,0
5/24/2011,67,56,0.01,0,0
5/25/2011,64,50,0.1,0,0
5/26/2011,64,45,0,0,0
5/27/2011,63,47,0.22,0,0
5/28/2011,70,50,0.15,0,0
5/29/2011,68,54,0.01,0,0
5/30/2011,88,62,0.03,0,0
5/31/2011,77,59,T,0,0
6/1/2011,76,55,0,0,0
6/2/2011,80,60,0,0,0
6/3/2011,91,68,0.02,0,0
6/4/2011,84,64,0,0,0
6/5/2011,84,62,0,0,0
6/6/2011,97,70,0,0,0
6/7/2011,103,78,0,0,0
6/8/2011,83,58,0,0,0
6/9/2011,68,52,T,0,0
6/10/2011,62,53,0.29,0,0
6/11/2011,69,52,0.02,0,0
6/12/2011,68,52,0,0,0
6/13/2011,77,55,0,0,0
6/14/2011,80,61,0.92,0,0
6/15/2011,74,58,0.43,0,0
6/16/2011,80,62,0,0,0
6/17/2011,84,60,0.8,0,0
6/18/2011,72,67,0.28,0,0
6/19/2011,79,63,0,0,0
6/20/2011,77,62,0,0,0
6/21/2011,79,65,1.2,0,0
6/22/2011,70,53,1.29,0,0
6/23/2011,63,53,0.01,0,0
6/24/2011,78,52,0,0,0
6/25/2011,68,61,0.02,0,0
6/26/2011,79,61,T,0,0
6/27/2011,77,61,T,0,0
6/28/2011,79,58,0,0,0
6/29/2011,86,62,0,0,0
6/30/2011,95,72,0,0,0
7/1/2011,99,71,0.14,0,0
7/2/2011,85,67,0,0,0
7/3/2011,86,64,0,0,0
7/4/2011,90,68,0,0,0
7/5/2011,88,70,0.01,0,0
7/6/2011,87,64,0,0,0
7/7/2011,87,69,T,0,0
7/8/2011,91,71,0,0,0
7/9/2011,88,76,T,0,0
7/10/2011,92,69,0.62,0,0
7/11/2011,88,69,T,0,0
7/12/2011,78,65,0,0,0
7/13/2011,77,61,0,0,0
7/14/2011,74,64,0.13,0,0
7/15/2011,77,71,1.84,0,0
7/16/2011,87,71,1.08,0,0
7/17/2011,93,79,T,0,0
7/18/2011,98,80,T,0,0
7/19/2011,97,74,0.28,0,0
7/20/2011,96,80,0,0,0
7/21/2011,86,71,0,0,0
7/22/2011,89,71,0,0,0
7/23/2011,85,68,0.68,0,0
7/24/2011,83,63,0,0,0
7/25/2011,89,68,0,0,0
7/26/2011,84,68,T,0,0
7/27/2011,89,72,0.44,0,0
7/28/2011,89,73,0,0,0
7/29/2011,89,68,0,0,0
7/30/2011,90,68,0.01,0,0
7/31/2011,93,68,0,0,0
8/1/2011,83,71,0.82,0,0
8/2/2011,88,74,0.01,0,0
8/3/2011,87,67,0,0,0
8/4/2011,85,68,0,0,0
8/5/2011,85,70,0,0,0
8/6/2011,88,73,T,0,0
8/7/2011,82,67,0,0,0
8/8/2011,82,68,0,0,0
8/9/2011,76,62,0,0,0
8/10/2011,81,58,0,0,0
8/11/2011,84,63,0,0,0
8/12/2011,77,65,0.01,0,0
8/13/2011,81,62,0.61,0,0
8/14/2011,84,63,0,0,0
8/15/2011,84,67,0,0,0
8/16/2011,84,68,1.42,0,0
8/17/2011,81,62,0,0,0
8/18/2011,84,61,0,0,0
8/19/2011,84,65,0.01,0,0
8/20/2011,78,61,0.01,0,0
8/21/2011,79,61,T,0,0
8/22/2011,85,62,0,0,0
8/23/2011,87,68,0.12,0,0
8/24/2011,81,67,0,0,0
8/25/2011,83,63,0,0,0
8/26/2011,87,66,0,0,0
8/27/2011,79,60,T,0,0
8/28/2011,78,59,0,0,0
8/29/2011,81,59,0,0,0
8/30/2011,71,64,0.02,0,0
8/31/2011,85,64,T,0,0
9/1/2011,94,71,0,0,0
9/2/2011,82,72,0.02,0,0
9/3/2011,81,60,T,0,0
9/4/2011,71,53,T,0,0
9/5/2011,72,48,0,0,0
9/6/2011,74,51,0,0,0
9/7/2011,79,53,0,0,0
9/8/2011,86,57,0,0,0
9/9/2011,90,63,0,0,0
9/10/2011,89,63,0,0,0
9/11/2011,89,65,0,0,0
9/12/2011,90,61,0,0,0
9/13/2011,70,54,0,0,0
9/14/2011,60,41,0,0,0
9/15/2011,58,36,0,0,0
9/16/2011,60,48,0,0,0
9/17/2011,67,49,T,0,0
9/18/2011,61,53,0.2,0,0
9/19/2011,75,51,0,0,0
9/20/2011,73,55,0.04,0,0
9/21/2011,61,49,0.05,0,0
9/22/2011,57,46,T,0,0
9/23/2011,60,47,0,0,0
9/24/2011,62,41,0,0,0
9/25/2011,67,45,T,0,0
9/26/2011,70,53,T,0,0
9/27/2011,67,58,0.05,0,0
9/28/2011,81,56,0,0,0
9/29/2011,66,55,T,0,0
9/30/2011,64,44,0,0,0
10/1/2011,64,38,0,0,0
10/2/2011,80,43,0,0,0
10/3/2011,83,50,0,0,0
10/4/2011,85,52,0,0,0
10/5/2011,88,62,0,0,0
10/6/2011,83,57,0,0,0
10/7/2011,85,65,0,0,0
10/8/2011,83,71,T,0,0
10/9/2011,83,64,0,0,0
10/10/2011,76,57,0.12,0,0
10/11/2011,76,54,0.02,0,0
10/12/2011,69,57,0.54,0,0
10/13/2011,60,48,T,0,0
10/14/2011,57,48,0,0,0
10/15/2011,60,43,T,0,0
10/16/2011,59,45,0,0,0
10/17/2011,58,41,0,0,0
10/18/2011,47,42,T,0,0
10/19/2011,49,39,0,0,0
10/20/2011,55,35,0,0,0
10/21/2011,61,32,0,0,0
10/22/2011,61,40,0,0,0
10/23/2011,58,42,0.01,0,0
10/24/2011,62,39,0,0,0
10/25/2011,56,42,T,0,0
10/26/2011,51,40,T,0,0
10/27/2011,53,36,0.01,0,0
10/28/2011,56,34,0,0,0
10/29/2011,54,31,0,0,0
10/30/2011,50,39,T,0,0
10/31/2011,50,33,0,0,0
11/1/2011,55,45,T,0,0
11/2/2011,51,37,T,0,0
11/3/2011,54,30,0,0,0
11/4/2011,56,28,0,0,0
11/5/2011,57,40,0,0,0
11/6/2011,55,43,T,0,0
11/7/2011,50,35,0,0,0
11/8/2011,47,34,0,0,0
11/9/2011,50,34,T,T,0
11/10/2011,39,31,T,T,0
11/11/2011,50,30,0,0,0
11/12/2011,64,31,0,0,0
11/13/2011,49,40,0,0,0
11/14/2011,52,35,0,0,0
11/15/2011,51,30,0,0,0
11/16/2011,39,24,0,0,0
11/17/2011,32,16,0,0,0
11/18/2011,48,32,0,0,0
11/19/2011,37,23,0.21,3,0
11/20/2011,27,16,0,0,3
11/21/2011,36,20,0,0,2
11/22/2011,38,34,0,0,1
11/23/2011,52,35,0,0,0
11/24/2011,59,36,0,0,0
11/25/2011,54,44,0,0,0
11/26/2011,50,37,0.08,0,0
11/27/2011,37,31,T,0,0
11/28/2011,39,25,0,0,0
11/29/2011,40,25,0,0,0
11/30/2011,41,24,0.01,T,0
12/1/2011,32,17,0.04,0.4,T
12/2/2011,34,14,0,0,T
12/3/2011,34,29,0.18,4.2,T
12/4/2011,29,22,0.01,0.2,4
12/5/2011,22,17,T,T,3
12/6/2011,19,10,T,0.1,3
12/7/2011,29,14,0,0,3
12/8/2011,29,12,0,0,2
12/9/2011,17,5,0,0,2
12/10/2011,27,6,0,0,2
12/11/2011,39,19,0,0,2
12/12/2011,40,36,0.01,0,T
12/13/2011,38,35,0.01,0,0
12/14/2011,39,35,0.37,0,0
12/15/2011,37,19,T,T,0
12/16/2011,26,17,T,0.1,0
12/17/2011,35,20,0.01,0.2,T
12/18/2011,47,21,0,0,0
12/19/2011,38,26,0,0,0
12/20/2011,33,20,0,0,0
12/21/2011,31,18,T,0.2,0
12/22/2011,28,21,0,0,T
12/23/2011,37,19,0.02,0.2,0
12/24/2011,42,18,0,0,T
12/25/2011,42,30,0,0,T
12/26/2011,52,25,0,0,0
12/27/2011,40,24,0,0,0
12/28/2011,39,23,0.01,0,0
12/29/2011,37,28,0,0,0
12/30/2011,32,28,T,T,0
12/31/2011,43,28,0.33,1.7,0
1/1/2012,34,19,T,T,1
1/2/2012,20,11,T,T,1
1/3/2012,29,10,0,0,1
1/4/2012,37,23,0,0,1
1/5/2012,45,24,0,0,1
1/6/2012,46,37,0,0,T
1/7/2012,37,25,0,0,0
1/8/2012,40,21,0,0,0
1/9/2012,49,34,0,0,0
1/10/2012,52,27,0,0,0
1/11/2012,38,13,T,T,0
1/12/2012,14,10,T,T,T
1/13/2012,13,7,0.02,0.4,T
1/14/2012,21,5,0.03,0.5,T
1/15/2012,40,18,0,0,1
1/16/2012,32,20,0,0,T
1/17/2012,20,5,0.01,0.1,T
1/18/2012,26,-1,T,0.1,T
1/19/2012,4,-11,0,0,T
1/20/2012,12,0,0.07,1.1,T
1/21/2012,22,-1,0,0,1
1/22/2012,26,20,0.01,0,1
1/23/2012,26,19,0.15,1.9,2
1/24/2012,24,12,T,T,2
1/25/2012,32,22,T,T,2
1/26/2012,40,24,0,0,2
1/27/2012,36,20,0.04,0.1,1
1/28/2012,28,18,0.03,0.4,1
1/29/2012,22,11,T,T,1
1/30/2012,44,19,T,T,1
1/31/2012,45,29,0,0,1
2/1/2012,32,28,0,0,T
2/2/2012,36,28,0,0,T
2/3/2012,33,27,0,0,0
2/4/2012,36,23,T,T,0
2/5/2012,30,27,0,0,0
2/6/2012,46,25,0,0,0
2/7/2012,32,15,0,0,0
2/8/2012,33,12,0,0,0
2/9/2012,38,17,0,0,0
2/10/2012,28,6,T,T,0
2/11/2012,21,1,0,0,0
2/12/2012,32,6,0,0,0
2/13/2012,31,15,0.04,0.3,0
2/14/2012,34,22,0.01,0.1,T
2/15/2012,36,23,T,T,T
2/16/2012,41,24,0,0,0
