Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
6/29/1900,72,50,0,0,0
6/30/1900,76,56,0.01,0,0
7/1/1900,87,64,0,0,0
7/2/1900,86,69,1.4,0,0
7/3/1900,83,63,0.95,0,0
7/4/1900,91,65,2.27,0,0
7/5/1900,85,66,0.9,0,0
7/6/1900,85,69,T,0,0
7/7/1900,81,60,0.03,0,0
7/8/1900,78,59,0,0,0
7/9/1900,79,57,T,0,0
7/10/1900,83,58,0,0,0
7/11/1900,72,51,T,0,0
7/12/1900,83,55,0,0,0
7/13/1900,88,66,0,0,0
7/14/1900,83,68,0.05,0,0
7/15/1900,68,63,1.1,0,0
7/16/1900,66,55,0.12,0,0
7/17/1900,77,54,0.23,0,0
7/18/1900,80,57,0,0,0
7/19/1900,71,59,0.97,0,0
7/20/1900,75,54,0,0,0
7/21/1900,81,56,0,0,0
7/22/1900,86,66,0.11,0,0
7/23/1900,79,64,0,0,0
7/24/1900,83,59,0,0,0
7/25/1900,77,60,0,0,0
7/26/1900,81,56,0,0,0
7/27/1900,87,64,T,0,0
7/28/1900,84,64,0.02,0,0
7/29/1900,80,59,0,0,0
7/30/1900,95,60,0,0,0
7/31/1900,83,62,0,0,0
8/1/1900,79,64,0.06,0,0
8/2/1900,83,70,0,0,0
8/3/1900,94,67,0,0,0
8/4/1900,93,70,0,0,0
8/5/1900,90,75,0,0,0
8/6/1900,91,70,0.3,0,0
8/7/1900,87,71,1.11,0,0
8/8/1900,91,70,T,0,0
8/9/1900,92,70,1.5,0,0
8/10/1900,91,68,T,0,0
8/11/1900,81,66,1.19,0,0
8/12/1900,79,66,0.07,0,0
8/13/1900,86,62,0,0,0
8/14/1900,86,68,T,0,0
8/15/1900,87,67,0,0,0
8/16/1900,85,68,0,0,0
8/17/1900,88,66,0,0,0
8/18/1900,94,73,0.01,0,0
8/19/1900,94,75,0,0,0
8/20/1900,91,74,0,0,0
8/21/1900,85,68,0,0,0
8/22/1900,83,63,2.17,0,0
8/23/1900,80,62,T,0,0
8/24/1900,74,64,0.26,0,0
8/25/1900,83,59,T,0,0
8/26/1900,87,61,0,0,0
8/27/1900,77,65,0,0,0
8/28/1900,78,58,0,0,0
8/29/1900,86,59,0,0,0
8/30/1900,88,68,0,0,0
8/31/1900,91,69,0,0,0
9/1/1900,87,70,0,0,0
9/2/1900,77,60,0.73,0,0
9/3/1900,77,53,0,0,0
9/4/1900,80,55,0,0,0
9/5/1900,92,70,0.02,0,0
9/6/1900,72,63,0,0,0
9/7/1900,80,58,0,0,0
9/8/1900,76,62,0.46,0,0
9/9/1900,85,66,1.79,0,0
9/10/1900,87,69,0.3,0,0
9/11/1900,69,55,3.11,0,0
9/12/1900,74,51,0,0,0
9/13/1900,72,58,0,0,0
9/14/1900,78,56,T,0,0
9/15/1900,66,47,0.15,0,0
9/16/1900,55,44,0,0,0
9/17/1900,60,38,0,0,0
9/18/1900,56,43,T,0,0
9/19/1900,56,47,0.02,0,0
9/20/1900,57,49,0.07,0,0
9/21/1900,70,47,0,0,0
9/22/1900,63,52,0.51,0,0
9/23/1900,73,46,0,0,0
9/24/1900,75,57,0.27,0,0
9/25/1900,75,53,T,0,0
9/26/1900,54,40,T,0,0
9/27/1900,54,36,0,0,0
9/28/1900,55,45,0.01,0,0
9/29/1900,70,40,0,0,0
9/30/1900,70,45,0,0,0
10/1/1900,72,54,0,0,0
10/2/1900,67,56,0.85,0,0
10/3/1900,78,58,0.29,0,0
10/4/1900,79,58,1.22,0,0
10/5/1900,73,60,0.01,0,0
10/6/1900,77,46,0.21,0,0
10/7/1900,48,40,T,0,0
10/8/1900,60,34,0,0,0
10/9/1900,68,41,0,0,0
10/10/1900,70,48,0,0,0
10/11/1900,71,45,0,0,0
10/12/1900,72,44,0,0,0
10/13/1900,74,47,0,0,0
10/14/1900,72,56,0,0,0
10/15/1900,73,47,T,0,0
10/16/1900,53,36,0,0,0
10/17/1900,67,35,0,0,0
10/18/1900,69,44,0,0,0
10/19/1900,72,48,0,0,0
10/20/1900,71,55,0,0,0
10/21/1900,68,58,0.03,0,0
10/22/1900,67,57,0.54,0,0
10/23/1900,68,51,0,0,0
10/24/1900,66,42,0,0,0
10/25/1900,73,53,T,0,0
10/26/1900,59,44,0,0,0
10/27/1900,66,49,0.7,0,0
10/28/1900,63,52,0.02,0,0
10/29/1900,54,47,T,0,0
10/30/1900,59,49,0.02,0,0
10/31/1900,55,44,0.63,0,0
11/1/1900,54,37,T,0,0
11/2/1900,59,37,0,0,0
11/3/1900,64,44,0,0,0
11/4/1900,51,41,0,0,0
11/5/1900,47,35,0,0,0
11/6/1900,44,33,T,0.2,0
11/7/1900,40,26,T,T,0
11/8/1900,34,21,0,0,0
11/9/1900,41,26,0,0,0
11/10/1900,40,28,T,T,0
11/11/1900,37,22,0,0,0
11/12/1900,40,26,T,0.1,T
11/13/1900,26,13,0.03,0.4,T
11/14/1900,21,8,T,0.2,T
11/15/1900,22,8,0,0,T
11/16/1900,22,14,0.14,2,2
11/17/1900,29,22,T,T,2
11/18/1900,26,21,0.01,0.2,2
11/19/1900,27,21,0.01,0.1,2
11/20/1900,29,22,0.04,0.6,2
11/21/1900,25,14,0.15,1.5,3
11/22/1900,25,12,0.23,2.5,5
11/23/1900,19,9,0,0,5
11/24/1900,34,19,0,0,4
11/25/1900,30,16,0,0,4
11/26/1900,34,21,0,0,3
11/27/1900,29,16,0,0,3
11/28/1900,28,21,0,0,3
11/29/1900,35,15,0,0,2
11/30/1900,36,21,0,0,2
12/1/1900,33,23,0,0,2
12/2/1900,37,31,T,T,1
12/3/1900,35,29,T,T,1
12/4/1900,33,26,T,T,1
12/5/1900,29,21,0,0,1
12/6/1900,31,18,T,T,1
12/7/1900,28,15,0,0,1
12/8/1900,43,10,0,0,T
12/9/1900,10,-3,0,0,T
12/10/1900,16,3,T,T,T
12/11/1900,15,0,0,0,T
12/12/1900,32,10,0,0,T
12/13/1900,10,2,0,0,T
12/14/1900,17,7,0.02,0.4,T
12/15/1900,25,17,0.03,0.4,1
12/16/1900,33,24,T,0,1
12/17/1900,34,29,T,0,1
12/18/1900,42,30,T,T,T
12/19/1900,34,23,0,0,T
12/20/1900,42,20,0,0,T
12/21/1900,41,30,0,0,T
12/22/1900,44,33,0.01,0,T
12/23/1900,33,12,0.21,2,1
12/24/1900,15,6,0.04,0.5,1
12/25/1900,11,6,0.01,0.2,1
12/26/1900,27,4,T,T,1
12/27/1900,28,8,0.01,0.3,1
12/28/1900,18,3,0,0,1
12/29/1900,36,15,0,0,1
12/30/1900,31,-4,0.04,0.5,1
12/31/1900,2,-12,0,0,1
1/1/1901,10,-4,0,0,1
1/2/1901,4,-13,0,0,1
1/3/1901,27,4,0,0,1
1/4/1901,17,9,T,T,1
1/5/1901,21,2,T,T,1
1/6/1901,27,10,T,0.2,1
1/7/1901,26,0,T,T,1
1/8/1901,35,0,T,T,1
1/9/1901,14,-2,0.02,0.5,2
1/10/1901,23,11,0.22,3,5
1/11/1901,26,18,T,T,4
1/12/1901,22,7,0,0,4
1/13/1901,31,1,0,0,4
1/14/1901,42,25,0,0,3
1/15/1901,42,19,T,0,1
1/16/1901,19,5,T,T,1
1/17/1901,6,-6,0,0,1
1/18/1901,20,2,T,0.1,1
1/19/1901,23,-2,0,0,1
1/20/1901,42,23,0,0,1
1/21/1901,33,13,0,0,1
1/22/1901,36,11,0,0,T
1/23/1901,38,21,0,0,T
1/24/1901,21,2,T,T,T
1/25/1901,27,3,0,0,T
1/26/1901,30,23,0.03,0.5,1
1/27/1901,25,13,0,0,1
1/28/1901,16,5,0,0,1
1/29/1901,15,-1,0.04,1.5,2
1/30/1901,17,-8,T,T,2
1/31/1901,13,5,T,T,2
2/1/1901,15,-1,T,0.1,2
2/2/1901,27,2,0,0,2
2/3/1901,16,0,0,0,2
2/4/1901,6,-7,0,0,2
2/5/1901,5,-13,0,0,2
2/6/1901,15,-6,0,0,2
2/7/1901,24,14,0.05,1.3,3
2/8/1901,22,14,T,T,2
2/9/1901,16,2,T,T,2
2/10/1901,19,2,0,0,2
2/11/1901,19,4,T,T,2
2/12/1901,22,0,0,0,2
2/13/1901,40,10,0,0,2
2/14/1901,28,16,0,0,1
2/15/1901,27,21,0,0,1
2/16/1901,27,14,0,0,1
2/17/1901,30,20,0.21,3.1,4
2/18/1901,20,8,0,0,3
2/19/1901,14,-1,0,0,3
2/20/1901,13,-2,0,0,3
2/21/1901,15,-2,0,0,3
2/22/1901,12,-7,0,0,3
2/23/1901,21,7,T,T,3
2/24/1901,24,2,0,0,3
2/25/1901,18,2,T,T,3
2/26/1901,20,2,0,0,3
2/27/1901,23,0,0,0,3
2/28/1901,37,12,T,T,2
3/1/1901,45,33,T,0,T
3/2/1901,41,27,0.02,0,0
3/3/1901,40,26,0.07,T,0
3/4/1901,26,2,0.01,0.2,T
3/5/1901,8,-8,T,T,T
3/6/1901,29,4,T,T,T
3/7/1901,42,24,T,T,0
3/8/1901,37,29,0.05,0.5,T
3/9/1901,36,22,0,0,0
3/10/1901,28,20,T,T,0
3/11/1901,44,20,T,T,0
3/12/1901,35,28,0.23,2,2
3/13/1901,33,27,0.22,2.5,4
3/14/1901,35,25,T,0.1,1
3/15/1901,33,15,0,0,1
3/16/1901,44,21,0,0,T
3/17/1901,55,30,0,0,0
3/18/1901,40,23,0,0,0
3/19/1901,24,15,0.51,7,7
3/20/1901,18,11,0.22,3.8,8
3/21/1901,35,14,0,0,6
3/22/1901,45,17,0,0,2
3/23/1901,54,35,0.02,0,T
3/24/1901,41,34,0.15,0,T
3/25/1901,38,30,0.3,2.5,0
3/26/1901,31,25,0.04,0.5,0
3/27/1901,34,22,T,T,0
3/28/1901,34,19,0,0,0
3/29/1901,36,22,0,0,0
3/30/1901,39,28,0,0,0
3/31/1901,48,27,0,0,0
4/1/1901,48,30,0,0,0
4/2/1901,51,32,0,0,0
4/3/1901,52,32,0,0,0
4/4/1901,59,36,0,0,0
4/5/1901,50,32,0.28,T,0
4/6/1901,45,32,0.21,0,0
4/7/1901,49,33,0,0,0
4/8/1901,53,28,0,0,0
4/9/1901,62,32,0,0,0
4/10/1901,65,44,0,0,0
4/11/1901,58,44,0,0,0
4/12/1901,55,44,T,0,0
4/13/1901,58,39,0,0,0
4/14/1901,52,42,T,0,0
4/15/1901,60,39,0,0,0
4/16/1901,50,31,0.49,0,0
4/17/1901,36,27,T,T,0
4/18/1901,40,24,0,0,0
4/19/1901,51,28,0,0,0
4/20/1901,58,35,0,0,0
4/21/1901,61,36,0,0,0
4/22/1901,64,30,0,0,0
4/23/1901,70,38,0,0,0
4/24/1901,75,46,0,0,0
4/25/1901,74,52,0,0,0
4/26/1901,78,50,0,0,0
4/27/1901,78,56,0,0,0
4/28/1901,82,49,0.21,0,0
4/29/1901,82,58,0.33,0,0
4/30/1901,86,64,0.06,0,0
5/1/1901,89,54,0,0,0
5/2/1901,80,58,0,0,0
5/3/1901,76,50,0.15,0,0
5/4/1901,80,56,0.08,0,0
5/5/1901,75,59,T,0,0
5/6/1901,64,54,0.02,0,0
5/7/1901,56,49,0.37,0,0
5/8/1901,63,44,0.05,0,0
5/9/1901,75,41,0,0,0
5/10/1901,66,50,0.05,0,0
5/11/1901,50,38,T,0,0
5/12/1901,55,33,0,0,0
5/13/1901,50,35,0,0,0
5/14/1901,69,41,0,0,0
5/15/1901,82,51,0,0,0
5/16/1901,84,59,0,0,0
5/17/1901,87,61,0,0,0
5/18/1901,80,60,0,0,0
5/19/1901,74,52,0,0,0
5/20/1901,74,52,0,0,0
5/21/1901,70,55,T,0,0
5/22/1901,60,50,0.54,0,0
5/23/1901,57,41,0.29,0,0
5/24/1901,53,40,0.02,0,0
5/25/1901,62,33,0,0,0
5/26/1901,75,46,0,0,0
5/27/1901,79,53,0,0,0
5/28/1901,74,47,0,0,0
5/29/1901,64,45,0,0,0
5/30/1901,69,49,0,0,0
5/31/1901,78,50,0,0,0
6/1/1901,74,58,T,0,0
6/2/1901,80,52,0,0,0
6/3/1901,75,57,0.05,0,0
6/4/1901,80,65,0.12,0,0
6/5/1901,78,48,0.23,0,0
6/6/1901,54,42,0.05,0,0
6/7/1901,55,37,0.02,0,0
6/8/1901,66,47,0,0,0
6/9/1901,67,50,0,0,0
6/10/1901,74,59,0,0,0
6/11/1901,83,63,1.14,0,0
6/12/1901,83,69,T,0,0
6/13/1901,83,63,0,0,0
6/14/1901,86,61,0.83,0,0
6/15/1901,87,58,0,0,0
6/16/1901,77,61,1.48,0,0
6/17/1901,79,57,T,0,0
6/18/1901,76,54,0.06,0,0
6/19/1901,78,56,0,0,0
6/20/1901,79,59,0,0,0
6/21/1901,81,61,0.47,0,0
6/22/1901,77,61,0.04,0,0
6/23/1901,81,59,0.15,0,0
6/24/1901,92,69,T,0,0
6/25/1901,94,75,0,0,0
6/26/1901,95,75,0,0,0
6/27/1901,89,69,0.04,0,0
6/28/1901,84,64,1.51,0,0
6/29/1901,77,58,0,0,0
6/30/1901,91,60,0.06,0,0
7/1/1901,82,66,0.15,0,0
7/2/1901,85,63,0,0,0
7/3/1901,94,69,0,0,0
7/4/1901,84,63,0.47,0,0
7/5/1901,79,65,0.2,0,0
7/6/1901,79,59,0.15,0,0
7/7/1901,76,53,0,0,0
7/8/1901,78,60,T,0,0
7/9/1901,89,68,0,0,0
7/10/1901,81,68,T,0,0
7/11/1901,86,63,0,0,0
7/12/1901,90,72,0,0,0
7/13/1901,98,72,0,0,0
7/14/1901,98,76,0,0,0
7/15/1901,92,75,0,0,0
7/16/1901,92,71,T,0,0
7/17/1901,92,74,0,0,0
7/18/1901,89,67,0,0,0
7/19/1901,96,66,0,0,0
7/20/1901,102,76,0,0,0
7/21/1901,95,74,0,0,0
7/22/1901,95,65,0,0,0
7/23/1901,101,74,0,0,0
7/24/1901,101,67,T,0,0
7/25/1901,86,59,0.4,0,0
7/26/1901,77,58,0.01,0,0
7/27/1901,88,69,T,0,0
7/28/1901,86,65,0,0,0
7/29/1901,82,65,0.26,0,0
7/30/1901,80,59,0,0,0
7/31/1901,81,59,0,0,0
8/1/1901,86,61,0,0,0
8/2/1901,78,65,0,0,0
8/3/1901,76,61,0,0,0
8/4/1901,80,57,0,0,0
8/5/1901,87,60,0,0,0
8/6/1901,86,62,T,0,0
8/7/1901,78,64,0,0,0
8/8/1901,81,54,0,0,0
8/9/1901,75,60,0.53,0,0
8/10/1901,72,56,0,0,0
8/11/1901,84,60,0,0,0
8/12/1901,86,62,0,0,0
8/13/1901,90,68,0,0,0
8/14/1901,87,64,0,0,0
8/15/1901,82,62,0,0,0
8/16/1901,91,60,0,0,0
8/17/1901,92,65,0,0,0
8/18/1901,91,65,0,0,0
8/19/1901,87,60,0,0,0
8/20/1901,93,66,0,0,0
8/21/1901,93,67,0,0,0
8/22/1901,76,63,0.09,0,0
8/23/1901,82,59,0,0,0
8/24/1901,86,64,0.02,0,0
8/25/1901,82,62,0.65,0,0
8/26/1901,83,62,0.96,0,0
8/27/1901,86,64,0,0,0
8/28/1901,79,67,0.03,0,0
8/29/1901,80,63,0.37,0,0
8/30/1901,73,55,0,0,0
8/31/1901,72,48,0,0,0
9/1/1901,80,51,0,0,0
9/2/1901,84,56,0,0,0
9/3/1901,87,58,0,0,0
9/4/1901,88,62,0,0,0
9/5/1901,90,66,0,0,0
9/6/1901,81,62,0,0,0
9/7/1901,64,50,0.02,0,0
9/8/1901,62,51,T,0,0
9/9/1901,56,48,0.84,0,0
9/10/1901,71,50,T,0,0
9/11/1901,60,54,0.94,0,0
9/12/1901,75,53,0.16,0,0
9/13/1901,75,52,0,0,0
9/14/1901,68,56,0.58,0,0
9/15/1901,67,52,0.04,0,0
9/16/1901,59,47,0.01,0,0
9/17/1901,50,41,T,0,0
9/18/1901,50,36,0,0,0
9/19/1901,48,39,0.02,0,0
9/20/1901,63,37,0,0,0
9/21/1901,69,45,0,0,0
9/22/1901,82,58,0,0,0
9/23/1901,73,54,0,0,0
9/24/1901,67,49,0,0,0
9/25/1901,70,51,0.85,0,0
9/26/1901,76,50,0,0,0
9/27/1901,79,58,0.3,0,0
9/28/1901,58,46,0.01,0,0
9/29/1901,64,40,0,0,0
9/30/1901,64,49,0.03,0,0
10/1/1901,63,47,0.01,0,0
10/2/1901,52,37,0,0,0
10/3/1901,46,37,0,0,0
10/4/1901,61,34,0,0,0
10/5/1901,68,44,0,0,0
10/6/1901,67,44,0,0,0
10/7/1901,68,53,0.08,0,0
10/8/1901,64,54,0.38,0,0
10/9/1901,55,47,T,0,0
10/10/1901,53,44,0.08,0,0
10/11/1901,56,42,T,0,0
10/12/1901,54,40,0.03,0,0
10/13/1901,47,39,0.01,0,0
10/14/1901,52,32,T,0,0
10/15/1901,52,35,0.04,0,0
10/16/1901,44,30,0,0,0
10/17/1901,47,31,0,0,0
10/18/1901,70,44,0,0,0
10/19/1901,59,42,0,0,0
10/20/1901,71,35,0,0,0
10/21/1901,82,48,0,0,0
10/22/1901,79,48,0,0,0
10/23/1901,77,52,0,0,0
10/24/1901,65,45,0,0,0
10/25/1901,75,44,0,0,0
10/26/1901,56,41,0,0,0
10/27/1901,56,31,0,0,0
10/28/1901,53,39,0.01,0,0
10/29/1901,74,53,0.22,0,0
10/30/1901,74,54,0.08,0,0
10/31/1901,54,41,T,0,0
11/1/1901,58,34,0,0,0
11/2/1901,55,30,0.72,0,0
11/3/1901,30,16,0.22,2.2,1
11/4/1901,22,15,T,T,1
11/5/1901,31,14,T,T,T
11/6/1901,38,28,0.01,0,0
11/7/1901,33,18,0.04,1,T
11/8/1901,44,25,0,0,0
11/9/1901,39,23,0,0,0
11/10/1901,54,34,0,0,0
11/11/1901,56,28,T,0,0
11/12/1901,42,22,0,0,0
11/13/1901,48,34,0,0,0
11/14/1901,36,25,0,0,0
11/15/1901,32,18,0,0,0
11/16/1901,30,13,0,0,0
11/17/1901,26,12,0,0,0
11/18/1901,32,13,0,0,0
11/19/1901,40,22,0,0,0
11/20/1901,45,21,0,0,0
11/21/1901,48,31,T,0,0
11/22/1901,34,22,0,0,0
11/23/1901,37,20,0,0,0
11/24/1901,37,18,0.01,0,0
11/25/1901,26,12,0,0,0
11/26/1901,35,22,0,0,0
11/27/1901,33,17,0,0,0
11/28/1901,48,23,0,0,0
11/29/1901,43,30,0,0,0
11/30/1901,52,31,0,0,0
12/1/1901,40,21,0,0,0
12/2/1901,21,13,0.04,0.8,1
12/3/1901,21,5,0.02,0.7,1
12/4/1901,24,5,0,0,1
12/5/1901,26,16,0.13,1.6,3
12/6/1901,38,24,0.09,1.4,4
12/7/1901,37,25,0,0,2
12/8/1901,25,17,0.04,0.6,2
12/9/1901,32,14,T,T,2
12/10/1901,26,17,T,T,2
12/11/1901,23,9,0,0,2
12/12/1901,25,16,0.08,1,3
12/13/1901,17,-20,0.03,0.5,3
12/14/1901,-14,-27,0,0,3
12/15/1901,-3,-21,0,0,3
12/16/1901,7,-5,T,T,3
12/17/1901,4,-7,T,T,3
12/18/1901,-3,-19,0,0,3
12/19/1901,-4,-17,0,0,2
12/20/1901,5,-10,0,0,2
12/21/1901,23,3,0,0,2
12/22/1901,37,20,0,0,2
12/23/1901,32,15,T,T,2
12/24/1901,33,28,0,0,1
12/25/1901,34,20,0,0,1
12/26/1901,35,19,0,0,1
12/27/1901,39,25,0,0,1
12/28/1901,30,20,0.02,0.3,1
12/29/1901,36,23,0.01,0.3,1
12/30/1901,44,18,0,0,T
12/31/1901,32,17,0,0,T
1/1/1902,35,16,0,0,T
1/2/1902,35,1,0,0,T
1/3/1902,10,-5,0,0,T
1/4/1902,32,2,0,0,T
1/5/1902,43,25,0.08,0.3,T
1/6/1902,33,26,0,0,T
1/7/1902,43,30,0,0,T
1/8/1902,46,28,0,0,T
1/9/1902,40,25,0,0,T
1/10/1902,31,21,0,0,T
1/11/1902,26,15,0,0,0
1/12/1902,15,-1,0,0,0
1/13/1902,37,4,0,0,0
1/14/1902,30,16,0,0,0
1/15/1902,35,17,T,T,0
1/16/1902,27,8,0,0,0
1/17/1902,37,22,T,T,0
1/18/1902,24,13,0.01,0.2,T
1/19/1902,36,10,T,T,T
1/20/1902,36,31,0.02,0.3,T
1/21/1902,32,16,0,0,T
1/22/1902,39,17,0,0,T
1/23/1902,24,12,0.01,0.3,T
1/24/1902,16,3,T,T,T
1/25/1902,10,0,0.04,0.6,1
1/26/1902,10,-9,0.22,2.4,3
1/27/1902,-8,-17,T,T,3
1/28/1902,14,-15,0,0,2
1/29/1902,17,-4,0,0,2
1/30/1902,21,9,0.05,0.9,3
1/31/1902,16,-1,0.01,0.3,3
2/1/1902,9,-3,0,0,2
2/2/1902,4,-15,0,0,2
2/3/1902,7,-7,0.04,0.5,3
2/4/1902,1,-15,0,0,3
2/5/1902,10,-13,0,0,3
2/6/1902,11,2,T,0.1,3
2/7/1902,11,-7,0,0,3
2/8/1902,16,-4,0,0,3
2/9/1902,20,8,T,0.4,3
2/10/1902,20,8,0,0,3
2/11/1902,24,7,T,0.1,3
2/12/1902,26,8,0,0,2
2/13/1902,30,16,0,0,2
2/14/1902,28,11,0,0,2
2/15/1902,32,15,0,0,2
2/16/1902,25,17,0.04,0.6,3
2/17/1902,25,7,0,0,2
2/18/1902,27,6,0,0,2
2/19/1902,32,7,0,0,2
