Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
7/15/1980,95,66,1.15,0,0
7/16/1980,86,64,0,0,0
7/17/1980,90,62,0.03,0,0
7/18/1980,85,66,T,0,0
7/19/1980,89,63,0.05,0,0
7/20/1980,81,64,0.01,0,0
7/21/1980,82,62,0,0,0
7/22/1980,78,57,0,0,0
7/23/1980,82,56,0,0,0
7/24/1980,92,60,0.6,0,0
7/25/1980,83,66,0.06,0,0
7/26/1980,76,59,0,0,0
7/27/1980,84,55,0,0,0
7/28/1980,84,66,0.08,0,0
7/29/1980,85,57,0,0,0
7/30/1980,87,69,T,0,0
7/31/1980,85,63,0,0,0
8/1/1980,92,59,T,0,0
8/2/1980,83,64,0.39,0,0
8/3/1980,85,57,0.06,0,0
8/4/1980,79,63,0.06,0,0
8/5/1980,82,62,0,0,0
8/6/1980,89,61,0.01,0,0
8/7/1980,89,67,0.22,0,0
8/8/1980,82,65,0.6,0,0
8/9/1980,73,60,T,0,0
8/10/1980,79,63,0.05,0,0
8/11/1980,79,61,0,0,0
8/12/1980,81,54,0.03,0,0
8/13/1980,77,64,0.02,0,0
8/14/1980,80,56,0,0,0
8/15/1980,78,59,0,0,0
8/16/1980,66,56,0.26,0,0
8/17/1980,76,58,0.03,0,0
8/18/1980,87,54,0,0,0
8/19/1980,88,66,0.08,0,0
8/20/1980,84,68,0.29,0,0
8/21/1980,81,60,T,0,0
8/22/1980,84,54,0,0,0
8/23/1980,80,67,0.07,0,0
8/24/1980,82,68,T,0,0
8/25/1980,90,69,0.03,0,0
8/26/1980,73,58,0.35,0,0
8/27/1980,68,58,T,0,0
8/28/1980,75,61,T,0,0
8/29/1980,88,67,0,0,0
8/30/1980,78,56,0.36,0,0
8/31/1980,62,55,0.35,0,0
9/1/1980,74,58,0.01,0,0
9/2/1980,74,55,0,0,0
9/3/1980,88,64,0.67,0,0
9/4/1980,75,55,0,0,0
9/5/1980,79,52,0,0,0
9/6/1980,79,54,0,0,0
9/7/1980,83,63,0,0,0
9/8/1980,93,67,T,0,0
9/9/1980,71,51,0,0,0
9/10/1980,75,44,0,0,0
9/11/1980,59,52,1.65,0,0
9/12/1980,71,56,T,0,0
9/13/1980,69,58,T,0,0
9/14/1980,59,55,T,0,0
9/15/1980,73,54,0.04,0,0
9/16/1980,61,41,0.06,0,0
9/17/1980,61,38,T,0,0
9/18/1980,60,47,T,0,0
9/19/1980,82,46,0.44,0,0
9/20/1980,65,54,0.71,0,0
9/21/1980,62,51,T,0,0
9/22/1980,63,42,0,0,0
9/23/1980,58,34,T,0,0
9/24/1980,68,49,0.05,0,0
9/25/1980,54,38,0.04,0,0
9/26/1980,58,31,0,0,0
9/27/1980,62,41,0,0,0
9/28/1980,63,44,0.01,0,0
9/29/1980,64,53,T,0,0
9/30/1980,72,47,0,0,0
10/1/1980,67,48,0,0,0
10/2/1980,52,42,0.01,0,0
10/3/1980,48,36,T,0,0
10/4/1980,54,35,0.01,0,0
10/5/1980,62,32,0,0,0
10/6/1980,71,43,0,0,0
10/7/1980,84,47,0,0,0
10/8/1980,73,48,0,0,0
10/9/1980,72,46,0,0,0
10/10/1980,61,43,0,0,0
10/11/1980,49,33,0,0,0
10/12/1980,49,24,0,0,0
10/13/1980,47,34,T,0,0
10/14/1980,44,41,T,0,0
10/15/1980,55,40,0,0,0
10/16/1980,63,47,0.28,0,0
10/17/1980,58,41,T,0,0
10/18/1980,41,35,0.03,T,0
10/19/1980,54,30,0,0,0
10/20/1980,61,40,0,0,0
10/21/1980,54,35,0,0,0
10/22/1980,49,31,T,0,0
10/23/1980,50,40,0.33,0,0
10/24/1980,42,35,T,0,0
10/25/1980,36,33,T,T,0
10/26/1980,42,24,0,0,0
10/27/1980,41,25,0,0,0
10/28/1980,41,22,0,0,0
10/29/1980,45,19,0,0,0
10/30/1980,59,33,0,0,0
10/31/1980,55,34,0,0,0
11/1/1980,43,29,0,0,0
11/2/1980,53,32,0,0,0
11/3/1980,57,41,0.02,0,0
11/4/1980,51,38,0,0,0
11/5/1980,54,27,0,0,0
11/6/1980,63,38,0,0,0
11/7/1980,49,38,0.02,0,0
11/8/1980,62,40,T,0,0
11/9/1980,48,34,0,0,0
11/10/1980,37,22,0,0,0
11/11/1980,39,31,0,0,0
11/12/1980,44,36,0.13,0,0
11/13/1980,40,32,0.02,0.1,0
11/14/1980,36,28,0,0,0
11/15/1980,42,22,0,0,0
11/16/1980,47,28,0,0,0
11/17/1980,35,22,0,0,0
11/18/1980,41,15,0,0,0
11/19/1980,51,21,0,0,0
11/20/1980,44,29,0.01,T,0
11/21/1980,49,19,0,0,0
11/22/1980,58,39,0,0,0
11/23/1980,41,24,T,0,0
11/24/1980,31,14,0,0,0
11/25/1980,41,14,0,0,0
11/26/1980,47,17,0,0,0
11/27/1980,40,22,0,0,0
11/28/1980,31,22,0.06,0.8,0
11/29/1980,42,30,T,T,T
11/30/1980,50,26,0,0,0
12/1/1980,31,7,0.03,0.4,0
12/2/1980,13,3,T,T,T
12/3/1980,24,7,0,0,T
12/4/1980,35,20,0,0,T
12/5/1980,37,33,0.01,0,T
12/6/1980,38,33,0.01,0,0
12/7/1980,34,24,0.07,0.6,T
12/8/1980,24,10,0,0,1
12/9/1980,26,9,0.04,0.6,T
12/10/1980,10,3,T,T,1
12/11/1980,17,2,T,T,1
12/12/1980,49,15,T,T,1
12/13/1980,29,4,0,0,0
12/14/1980,30,18,0,0,0
12/15/1980,31,16,T,T,0
12/16/1980,31,24,T,T,T
12/17/1980,45,27,0,0,T
12/18/1980,27,-1,T,T,0
12/19/1980,5,-6,0,0,0
12/20/1980,8,-8,0,0,0
12/21/1980,20,3,0.01,0.1,0
12/22/1980,31,17,0.02,0.2,T
12/23/1980,27,12,0.05,0.9,T
12/24/1980,12,-9,T,T,1
12/25/1980,16,-12,T,T,1
12/26/1980,21,12,T,T,1
12/27/1980,29,13,0,0,1
12/28/1980,34,26,T,0,T
12/29/1980,35,21,0,0,T
12/30/1980,45,25,0,0,T
12/31/1980,34,30,T,T,0
1/1/1981,32,13,0.04,0.4,T
1/2/1981,18,5,T,T,T
1/3/1981,5,-8,0,0,T
1/4/1981,6,-13,0,0,T
1/5/1981,28,1,0,0,T
1/6/1981,29,2,0.09,1,1
1/7/1981,6,-8,0,0,1
1/8/1981,14,0,0,0,1
1/9/1981,11,-4,T,T,1
1/10/1981,6,-7,0.01,0.1,1
1/11/1981,15,-11,T,T,1
1/12/1981,41,10,T,T,1
1/13/1981,31,13,0.02,0.3,T
1/14/1981,30,16,0.03,0.5,1
1/15/1981,17,2,T,T,1
1/16/1981,16,-1,0,0,1
1/17/1981,40,5,0,0,1
1/18/1981,46,14,0,0,T
1/19/1981,44,16,0,0,T
1/20/1981,38,14,0,0,T
1/21/1981,42,20,0,0,T
1/22/1981,47,15,0,0,T
1/23/1981,48,17,0,0,T
1/24/1981,57,25,0,0,0
1/25/1981,52,32,T,T,0
1/26/1981,35,24,T,T,T
1/27/1981,24,9,0.02,0.3,T
1/28/1981,20,5,T,T,T
1/29/1981,22,4,0,0,T
1/30/1981,30,2,0,0,T
1/31/1981,32,20,0.09,2,T
2/1/1981,25,-2,0.11,1.6,3
2/2/1981,2,-7,T,T,3
2/3/1981,13,-8,0,0,3
2/4/1981,9,-5,0,0,3
2/5/1981,26,3,0.02,0.3,3
2/6/1981,26,10,0.11,1.6,3
2/7/1981,27,8,0.11,1.9,5
2/8/1981,14,5,T,0.2,6
2/9/1981,8,-4,0.02,0.4,6
2/10/1981,2,-12,0.07,1.4,7
2/11/1981,1,-20,0,0,8
2/12/1981,13,-2,0.03,0.3,8
2/13/1981,37,-1,T,T,7
2/14/1981,42,15,0,0,5
2/15/1981,50,37,T,0,4
2/16/1981,60,35,0,0,T
2/17/1981,55,33,0,0,T
2/18/1981,58,35,T,0,0
2/19/1981,57,33,0,0,0
2/20/1981,57,27,0,0,0
2/21/1981,42,33,0.5,2.1,0
2/22/1981,40,33,0.06,0.2,1
2/23/1981,43,30,0.1,1,T
2/24/1981,47,26,0,0,T
2/25/1981,39,24,0,0,0
2/26/1981,37,22,0,0,0
2/27/1981,34,32,1.01,T,0
2/28/1981,34,28,T,T,0
3/1/1981,42,23,0,0,0
3/2/1981,29,16,0,0,0
3/3/1981,42,15,0,0,0
3/4/1981,34,21,0,0,0
3/5/1981,38,17,T,T,0
3/6/1981,30,15,T,T,T
3/7/1981,40,13,0,0,0
3/8/1981,44,19,0,0,0
3/9/1981,43,27,0,0,0
3/10/1981,42,27,0.01,0.1,0
3/11/1981,53,23,0,0,0
3/12/1981,54,32,0,0,0
3/13/1981,41,28,0,0,0
3/14/1981,61,20,T,0,0
3/15/1981,55,29,0,0,0
3/16/1981,52,20,0,0,0
3/17/1981,41,27,0,0,0
3/18/1981,39,22,0,0,0
3/19/1981,43,25,0,0,0
3/20/1981,45,21,0,0,0
3/21/1981,49,25,0,0,0
3/22/1981,56,26,0,0,0
3/23/1981,58,32,0,0,0
3/24/1981,60,33,0,0,0
3/25/1981,59,37,0.2,T,0
3/26/1981,48,36,0,0,0
3/27/1981,58,33,0,0,0
3/28/1981,75,48,0.09,0,0
3/29/1981,64,46,0.35,0,0
3/30/1981,50,38,0.01,0,0
3/31/1981,62,38,0.05,0,0
4/1/1981,52,37,0.03,0,0
4/2/1981,78,36,0,0,0
4/3/1981,58,38,0.08,0,0
4/4/1981,38,31,0.4,1.7,1
4/5/1981,47,27,0,0,1
4/6/1981,60,28,0,0,0
4/7/1981,63,44,T,0,0
4/8/1981,62,43,T,0,0
4/9/1981,68,35,T,0,0
4/10/1981,71,45,T,0,0
4/11/1981,55,42,0.03,0,0
4/12/1981,67,41,0,0,0
4/13/1981,57,38,0.18,0,0
4/14/1981,47,29,0,0,0
4/15/1981,63,29,0,0,0
4/16/1981,61,44,0.01,0,0
4/17/1981,72,42,0,0,0
4/18/1981,61,32,0.03,0,0
4/19/1981,60,38,0.1,0,0
4/20/1981,50,32,0,0,0
4/21/1981,49,38,0.26,T,0
4/22/1981,57,43,0.42,0,0
4/23/1981,44,40,0.14,0,0
4/24/1981,57,40,0,0,0
4/25/1981,61,37,T,0,0
4/26/1981,70,45,0,0,0
4/27/1981,74,51,0.13,0,0
4/28/1981,56,46,0,0,0
4/29/1981,62,45,0.26,0,0
4/30/1981,65,41,0.1,0,0
5/1/1981,60,38,0,0,0
5/2/1981,73,44,T,0,0
5/3/1981,73,59,0.93,0,0
5/4/1981,64,51,0.22,0,0
5/5/1981,64,49,0.01,0,0
5/6/1981,61,37,0,0,0
5/7/1981,63,37,0,0,0
5/8/1981,62,49,0.14,0,0
5/9/1981,53,37,0,0,0
5/10/1981,56,30,0,0,0
5/11/1981,61,34,0,0,0
5/12/1981,60,39,0,0,0
5/13/1981,68,37,0,0,0
5/14/1981,72,38,0,0,0
5/15/1981,76,39,0,0,0
5/16/1981,74,51,0,0,0
5/17/1981,61,50,0.01,0,0
5/18/1981,67,43,0,0,0
5/19/1981,73,38,0,0,0
5/20/1981,80,44,0,0,0
5/21/1981,83,49,0,0,0
5/22/1981,78,59,T,0,0
5/23/1981,73,60,0.5,0,0
5/24/1981,63,50,T,0,0
5/25/1981,60,50,T,0,0
5/26/1981,65,55,T,0,0
5/27/1981,72,54,0,0,0
5/28/1981,69,58,0.37,0,0
5/29/1981,78,55,0,0,0
5/30/1981,67,51,0,0,0
5/31/1981,75,46,T,0,0
6/1/1981,80,62,0,0,0
6/2/1981,75,57,0.1,0,0
6/3/1981,76,54,T,0,0
6/4/1981,78,49,0,0,0
6/5/1981,83,60,T,0,0
6/6/1981,84,52,0,0,0
6/7/1981,89,60,0.2,0,0
6/8/1981,71,57,0.07,0,0
6/9/1981,72,57,0.03,0,0
6/10/1981,79,55,0,0,0
6/11/1981,79,56,0.28,0,0
6/12/1981,81,59,0.3,0,0
6/13/1981,84,64,0.7,0,0
6/14/1981,82,65,1.64,0,0
6/15/1981,72,58,T,0,0
6/16/1981,74,53,T,0,0
6/17/1981,83,56,0,0,0
6/18/1981,72,53,0,0,0
6/19/1981,70,49,0.05,0,0
6/20/1981,69,56,0.01,0,0
6/21/1981,63,55,0.35,0,0
6/22/1981,70,50,T,0,0
6/23/1981,69,51,0.15,0,0
6/24/1981,78,60,T,0,0
6/25/1981,80,55,0,0,0
6/26/1981,85,53,0,0,0
6/27/1981,83,61,0,0,0
6/28/1981,79,68,0.54,0,0
6/29/1981,78,61,T,0,0
6/30/1981,79,59,0,0,0
7/1/1981,79,59,0,0,0
7/2/1981,81,58,0,0,0
7/3/1981,82,65,0,0,0
7/4/1981,85,64,0,0,0
7/5/1981,87,60,0,0,0
7/6/1981,89,64,0,0,0
7/7/1981,89,71,0,0,0
7/8/1981,91,62,0,0,0
7/9/1981,83,52,0,0,0
7/10/1981,88,58,0,0,0
7/11/1981,84,68,2.38,0,0
7/12/1981,81,69,T,0,0
7/13/1981,87,67,0,0,0
7/14/1981,74,64,0.7,0,0
7/15/1981,69,59,T,0,0
7/16/1981,80,56,0,0,0
7/17/1981,87,63,0.03,0,0
7/18/1981,83,62,0,0,0
7/19/1981,85,66,T,0,0
7/20/1981,83,64,0.32,0,0
7/21/1981,70,61,0,0,0
7/22/1981,73,60,0.02,0,0
7/23/1981,78,62,0.01,0,0
7/24/1981,79,61,0.46,0,0
7/25/1981,73,61,0,0,0
7/26/1981,72,57,T,0,0
7/27/1981,67,52,0.11,0,0
7/28/1981,74,50,T,0,0
7/29/1981,74,51,0,0,0
7/30/1981,82,65,0,0,0
7/31/1981,83,68,0.06,0,0
8/1/1981,74,66,0.38,0,0
8/2/1981,81,66,0,0,0
8/3/1981,85,64,0,0,0
8/4/1981,83,65,0,0,0
8/5/1981,81,65,0.11,0,0
8/6/1981,79,62,0.08,0,0
8/7/1981,76,61,0.19,0,0
8/8/1981,80,56,0,0,0
8/9/1981,75,59,0,0,0
8/10/1981,75,53,0,0,0
8/11/1981,81,58,0.07,0,0
8/12/1981,87,65,0,0,0
8/13/1981,86,65,T,0,0
8/14/1981,77,65,1,0,0
8/15/1981,78,60,0,0,0
8/16/1981,71,55,0,0,0
8/17/1981,72,49,0,0,0
8/18/1981,74,50,0,0,0
8/19/1981,75,53,0,0,0
8/20/1981,76,54,0,0,0
8/21/1981,80,57,0,0,0
8/22/1981,82,62,0.16,0,0
8/23/1981,83,67,0.06,0,0
8/24/1981,80,67,0.02,0,0
8/25/1981,74,66,0.79,0,0
8/26/1981,71,66,0.59,0,0
8/27/1981,71,64,1.23,0,0
8/28/1981,68,62,0.04,0,0
8/29/1981,73,62,0,0,0
8/30/1981,81,59,0,0,0
8/31/1981,83,63,0.01,0,0
9/1/1981,67,53,0,0,0
9/2/1981,74,46,0,0,0
9/3/1981,71,53,0,0,0
9/4/1981,71,50,0,0,0
9/5/1981,71,53,0,0,0
9/6/1981,81,55,0.03,0,0
9/7/1981,74,57,0.19,0,0
9/8/1981,78,51,0,0,0
9/9/1981,86,52,0,0,0
9/10/1981,89,55,0,0,0
9/11/1981,84,57,0,0,0
9/12/1981,81,51,0,0,0
9/13/1981,87,55,0,0,0
9/14/1981,74,51,T,0,0
9/15/1981,66,48,0.07,0,0
9/16/1981,60,44,T,0,0
9/17/1981,62,39,0,0,0
9/18/1981,71,41,0,0,0
9/19/1981,74,45,0,0,0
9/20/1981,72,42,T,0,0
9/21/1981,68,48,0.47,0,0
9/22/1981,63,44,0,0,0
9/23/1981,56,45,0.06,0,0
9/24/1981,68,54,0.07,0,0
9/25/1981,66,59,0.01,0,0
9/26/1981,71,53,0.36,0,0
9/27/1981,57,41,0,0,0
9/28/1981,62,33,T,0,0
9/29/1981,67,49,T,0,0
9/30/1981,58,47,0.2,0,0
10/1/1981,49,33,T,0,0
10/2/1981,57,31,0,0,0
10/3/1981,54,38,0.53,0,0
10/4/1981,56,47,0.08,0,0
10/5/1981,58,50,0.33,0,0
10/6/1981,56,37,0.04,0,0
10/7/1981,61,31,0,0,0
10/8/1981,64,40,0,0,0
10/9/1981,54,40,0.08,0,0
10/10/1981,60,48,0.01,0,0
10/11/1981,60,42,0,0,0
10/12/1981,65,51,T,0,0
10/13/1981,64,57,0.73,0,0
10/14/1981,62,50,0.09,0,0
10/15/1981,59,40,T,0,0
10/16/1981,65,37,T,0,0
10/17/1981,59,45,0.69,0,0
10/18/1981,46,31,0.02,0,0
10/19/1981,66,25,0,0,0
10/20/1981,55,37,0,0,0
10/21/1981,44,29,T,T,0
10/22/1981,42,23,T,T,0
10/23/1981,34,20,0,0,0
10/24/1981,36,22,0.09,0.9,0
10/25/1981,41,27,T,T,T
10/26/1981,52,23,0,0,0
10/27/1981,62,34,0,0,0
10/28/1981,57,40,0,0,0
10/29/1981,63,46,0,0,0
10/30/1981,65,51,T,0,0
10/31/1981,63,36,0,0,0
11/1/1981,62,29,0,0,0
11/2/1981,66,28,0,0,0
11/3/1981,66,38,0,0,0
11/4/1981,65,47,0,0,0
11/5/1981,55,38,0,0,0
11/6/1981,55,28,0,0,0
11/7/1981,65,30,0,0,0
11/8/1981,52,29,0,0,0
11/9/1981,41,21,0,0,0
11/10/1981,54,33,0,0,0
11/11/1981,50,23,0,0,0
11/12/1981,57,31,0,0,0
11/13/1981,62,35,0,0,0
11/14/1981,61,47,0,0,0
11/15/1981,58,48,0,0,0
11/16/1981,59,32,0,0,0
11/17/1981,49,28,0,0,0
11/18/1981,42,33,0.82,4.2,0
11/19/1981,34,28,0.87,6.2,8
11/20/1981,28,17,0.01,0.1,10
11/21/1981,24,6,T,T,8
11/22/1981,28,9,0,0,8
11/23/1981,33,22,0.13,0.3,7
11/24/1981,34,29,T,T,7
11/25/1981,37,31,0.03,T,5
11/26/1981,37,31,0.16,0.9,3
11/27/1981,32,28,0,0,3
11/28/1981,32,24,0,0,3
11/29/1981,35,25,T,T,3
11/30/1981,35,23,0.14,2.3,3
12/1/1981,35,31,0.2,1.5,6
12/2/1981,31,19,0.01,0.2,6
12/3/1981,29,15,0.08,2.1,6
12/4/1981,32,11,0,0,8
12/5/1981,26,9,T,T,8
12/6/1981,38,26,0,0,6
12/7/1981,39,28,0,0,5
12/8/1981,32,27,0,0,4
12/9/1981,28,15,T,T,4
12/10/1981,25,10,0,0,4
12/11/1981,31,23,0,0,3
12/12/1981,35,29,0.03,0.3,3
12/13/1981,33,25,0.09,1.1,3
12/14/1981,25,3,0.02,0.1,4
12/15/1981,12,-1,0,0,4
12/16/1981,6,-3,0,0,4
12/17/1981,8,-2,0,0,4
12/18/1981,8,-9,T,T,4
12/19/1981,6,-11,0,0,4
12/20/1981,33,-3,0.1,0.5,4
12/21/1981,34,17,0,0,4
12/22/1981,28,12,0,0,4
12/23/1981,23,6,T,T,4
12/24/1981,26,8,0,0,4
12/25/1981,23,12,0.01,0.1,4
12/26/1981,29,21,0.15,1.4,5
12/27/1981,25,12,0.01,0.1,5
12/28/1981,13,-7,0,0,6
12/29/1981,9,-9,T,0.1,6
12/30/1981,28,-5,0.05,1.1,6
12/31/1981,28,-1,0.17,2,8
1/1/1982,10,-12,0,0,8
1/2/1982,24,10,0.24,3.3,7
1/3/1982,15,-6,0,0,10
1/4/1982,16,0,0,0,10
1/5/1982,21,-1,0,0,10
1/6/1982,-1,-14,0,0,10
1/7/1982,5,-20,0,0,10
1/8/1982,14,-10,0,0,10
1/9/1982,-10,-23,0,0,9
1/10/1982,0,-26,0,0,9
1/11/1982,6,-3,0,0,9
1/12/1982,10,-2,T,0.1,9
1/13/1982,7,-10,0.02,0.5,9
1/14/1982,0,-21,0,0,9
1/15/1982,10,-16,0.1,1.5,9
1/16/1982,-16,-23,0,0,10
1/17/1982,8,-23,0.03,0.9,10
1/18/1982,17,6,0.02,0.4,11
1/19/1982,23,4,0,0,11
1/20/1982,14,2,0.8,17.1,9
1/21/1982,17,13,0.01,0.3,24
1/22/1982,17,13,0.89,17.2,19
1/23/1982,16,-7,0.21,2.8,38
1/24/1982,-7,-21,0.1,1.7,35
1/25/1982,3,-14,0.03,0.6,32
1/26/1982,16,-18,0,0,24
1/27/1982,39,16,0,0,22
1/28/1982,23,-1,0,0,21
1/29/1982,31,9,0,0,19
1/30/1982,18,-3,0,0,18
1/31/1982,9,-12,0,0,18
2/1/1982,15,-14,0.19,3.1,18
2/2/1982,17,-4,0.12,1.8,21
2/3/1982,-4,-18,0,0,20
2/4/1982,-1,-17,0.01,0.1,19
2/5/1982,-3,-18,0,0,19
2/6/1982,16,-22,T,T,17
2/7/1982,23,2,T,T,17
2/8/1982,10,-3,0,0,17
2/9/1982,-2,-15,0,0,17
2/10/1982,9,-16,0,0,17
