Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
3/10/1960,29,7,T,T,3
3/11/1960,27,4,0.12,1,3
3/12/1960,20,-3,T,T,4
3/13/1960,23,-8,0,0,4
3/14/1960,28,-9,0,0,3
3/15/1960,31,6,0,0,3
3/16/1960,32,24,T,T,3
3/17/1960,33,12,0,0,2
3/18/1960,30,11,0.03,0.6,1
3/19/1960,35,22,0,0,1
3/20/1960,30,17,0,0,1
3/21/1960,41,16,0,0,T
3/22/1960,27,11,0,0,T
3/23/1960,35,22,T,T,T
3/24/1960,24,9,0,0,T
3/25/1960,23,12,0.07,1.4,T
3/26/1960,43,15,T,T,1
3/27/1960,58,34,0,0,T
3/28/1960,53,30,0,0,0
3/29/1960,59,41,0.41,0,0
3/30/1960,49,33,0.01,T,0
3/31/1960,42,27,0,0,0
4/1/1960,45,34,0.17,T,0
4/2/1960,44,37,0.1,0,0
4/3/1960,47,34,0,0,0
4/4/1960,51,33,T,T,0
4/5/1960,47,28,0,0,0
4/6/1960,58,30,0,0,0
4/7/1960,51,31,T,0,0
4/8/1960,37,24,0,0,0
4/9/1960,40,20,0,0,0
4/10/1960,52,21,0,0,0
4/11/1960,64,39,T,0,0
4/12/1960,71,33,0.49,0,0
4/13/1960,68,48,0.2,0,0
4/14/1960,66,42,0,0,0
4/15/1960,65,37,T,0,0
4/16/1960,60,34,0.02,0,0
4/17/1960,47,31,0,0,0
4/18/1960,55,23,T,0,0
4/19/1960,71,42,0,0,0
4/20/1960,63,43,T,0,0
4/21/1960,79,35,0,0,0
4/22/1960,85,53,0,0,0
4/23/1960,80,55,0.2,0,0
4/24/1960,58,39,T,0,0
4/25/1960,48,38,0.6,0,0
4/26/1960,53,36,0,0,0
4/27/1960,50,29,0,0,0
4/28/1960,44,36,0.11,0,0
4/29/1960,52,38,0.15,0,0
4/30/1960,49,30,0,0,0
5/1/1960,66,31,0,0,0
5/2/1960,63,42,0.03,0,0
5/3/1960,64,40,0.03,0,0
5/4/1960,60,47,0.04,0,0
5/5/1960,57,47,0.01,0,0
5/6/1960,50,40,0,0,0
5/7/1960,57,32,0,0,0
5/8/1960,59,28,0,0,0
5/9/1960,53,34,0.04,T,0
5/10/1960,59,40,T,T,0
5/11/1960,66,34,0,0,0
5/12/1960,73,31,0,0,0
5/13/1960,79,42,0,0,0
5/14/1960,84,51,0,0,0
5/15/1960,80,44,0,0,0
5/16/1960,62,52,0.46,0,0
5/17/1960,72,48,0,0,0
5/18/1960,69,50,0.12,0,0
5/19/1960,72,57,0.24,0,0
5/20/1960,71,60,0.61,0,0
5/21/1960,61,54,0.87,0,0
5/22/1960,75,55,0,0,0
5/23/1960,80,48,0,0,0
5/24/1960,75,53,0,0,0
5/25/1960,72,56,0.03,0,0
5/26/1960,63,57,0.66,0,0
5/27/1960,62,55,T,0,0
5/28/1960,65,54,0.04,0,0
5/29/1960,70,54,0.01,0,0
5/30/1960,77,49,T,0,0
5/31/1960,75,52,T,0,0
6/1/1960,76,52,0,0,0
6/2/1960,81,50,T,0,0
6/3/1960,74,52,T,0,0
6/4/1960,70,49,T,0,0
6/5/1960,69,45,0,0,0
6/6/1960,65,41,0,0,0
6/7/1960,71,41,0,0,0
6/8/1960,76,48,0,0,0
6/9/1960,80,56,0.11,0,0
6/10/1960,75,57,0.18,0,0
6/11/1960,64,54,0,0,0
6/12/1960,74,57,0,0,0
6/13/1960,80,57,0,0,0
6/14/1960,81,53,0.02,0,0
6/15/1960,77,59,0.03,0,0
6/16/1960,66,45,1.18,0,0
6/17/1960,74,42,T,0,0
6/18/1960,83,57,T,0,0
6/19/1960,80,51,0,0,0
6/20/1960,68,54,0.34,0,0
6/21/1960,67,55,0.06,0,0
6/22/1960,79,42,0,0,0
6/23/1960,71,53,0.22,0,0
6/24/1960,74,51,0,0,0
6/25/1960,79,52,0,0,0
6/26/1960,85,61,0,0,0
6/27/1960,84,68,T,0,0
6/28/1960,78,63,0.94,0,0
6/29/1960,78,57,0,0,0
6/30/1960,67,57,T,0,0
7/1/1960,76,49,T,0,0
7/2/1960,80,62,0.15,0,0
7/3/1960,71,55,0,0,0
7/4/1960,73,49,0,0,0
7/5/1960,74,57,0.09,0,0
7/6/1960,78,52,0,0,0
7/7/1960,82,53,0,0,0
7/8/1960,85,58,0,0,0
7/9/1960,77,65,0.72,0,0
7/10/1960,77,64,0,0,0
7/11/1960,84,65,0.04,0,0
7/12/1960,83,65,0.35,0,0
7/13/1960,76,58,0.04,0,0
7/14/1960,77,53,0,0,0
7/15/1960,84,58,0,0,0
7/16/1960,84,66,T,0,0
7/17/1960,81,64,0.33,0,0
7/18/1960,84,59,0,0,0
7/19/1960,86,58,0.01,0,0
7/20/1960,92,65,0,0,0
7/21/1960,95,73,0,0,0
7/22/1960,92,73,0,0,0
7/23/1960,86,67,0,0,0
7/24/1960,91,70,0,0,0
7/25/1960,91,63,0.18,0,0
7/26/1960,88,60,0,0,0
7/27/1960,90,60,0,0,0
7/28/1960,92,57,T,0,0
7/29/1960,87,64,0.02,0,0
7/30/1960,77,54,0,0,0
7/31/1960,86,49,0,0,0
8/1/1960,88,61,0.02,0,0
8/2/1960,94,74,0,0,0
8/3/1960,88,68,0.06,0,0
8/4/1960,87,63,0,0,0
8/5/1960,79,65,0.68,0,0
8/6/1960,85,63,T,0,0
8/7/1960,83,61,0,0,0
8/8/1960,82,57,0.02,0,0
8/9/1960,78,58,0.02,0,0
8/10/1960,79,53,0,0,0
8/11/1960,86,53,0,0,0
8/12/1960,90,62,0,0,0
8/13/1960,88,64,0,0,0
8/14/1960,74,50,0,0,0
8/15/1960,73,47,0,0,0
8/16/1960,87,60,0,0,0
8/17/1960,85,69,0.34,0,0
8/18/1960,80,68,0.12,0,0
8/19/1960,80,68,0.19,0,0
8/20/1960,80,66,0,0,0
8/21/1960,84,61,0,0,0
8/22/1960,87,62,0,0,0
8/23/1960,87,66,0,0,0
8/24/1960,83,71,T,0,0
8/25/1960,80,64,1.51,0,0
8/26/1960,77,58,0,0,0
8/27/1960,72,59,0.26,0,0
8/28/1960,71,56,0.77,0,0
8/29/1960,78,48,0,0,0
8/30/1960,83,61,0,0,0
8/31/1960,90,73,0,0,0
9/1/1960,92,73,0,0,0
9/2/1960,92,73,0,0,0
9/3/1960,92,73,0,0,0
9/4/1960,88,73,0,0,0
9/5/1960,94,73,T,0,0
9/6/1960,95,69,0,0,0
9/7/1960,87,58,1,0,0
9/8/1960,74,57,0.71,0,0
9/9/1960,68,51,0,0,0
9/10/1960,73,47,0,0,0
9/11/1960,67,53,0,0,0
9/12/1960,60,44,T,0,0
9/13/1960,64,45,0,0,0
9/14/1960,72,47,T,0,0
9/15/1960,74,46,0,0,0
9/16/1960,64,55,0.09,0,0
9/17/1960,66,47,T,0,0
9/18/1960,52,43,0.62,0,0
9/19/1960,60,47,T,0,0
9/20/1960,74,51,0,0,0
9/21/1960,74,55,0.14,0,0
9/22/1960,63,53,0.04,0,0
9/23/1960,57,49,0.47,0,0
9/24/1960,58,47,0.62,0,0
9/25/1960,71,40,0,0,0
9/26/1960,72,49,0,0,0
9/27/1960,65,38,0,0,0
9/28/1960,60,39,0.05,0,0
9/29/1960,51,38,0.05,0,0
9/30/1960,56,36,0,0,0
10/1/1960,63,42,0,0,0
10/2/1960,60,38,0,0,0
10/3/1960,64,31,0,0,0
10/4/1960,70,40,0,0,0
10/5/1960,73,48,0,0,0
10/6/1960,67,39,0,0,0
10/7/1960,69,37,0,0,0
10/8/1960,72,43,0,0,0
10/9/1960,75,43,0,0,0
10/10/1960,79,41,0,0,0
10/11/1960,70,56,0,0,0
10/12/1960,81,57,0.02,0,0
10/13/1960,71,48,0,0,0
10/14/1960,68,48,0,0,0
10/15/1960,61,37,0,0,0
10/16/1960,71,35,0,0,0
10/17/1960,55,39,0,0,0
10/18/1960,55,28,T,0,0
10/19/1960,33,23,T,T,0
10/20/1960,39,18,0,0,0
10/21/1960,53,19,0,0,0
10/22/1960,62,37,T,0,0
10/23/1960,51,28,0,0,0
10/24/1960,47,17,0,0,0
10/25/1960,57,36,T,0,0
10/26/1960,47,30,0,0,0
10/27/1960,59,27,0,0,0
10/28/1960,60,27,0,0,0
10/29/1960,54,43,0.22,0,0
10/30/1960,49,44,0.07,0,0
10/31/1960,45,39,T,0,0
11/1/1960,40,35,0.03,T,0
11/2/1960,39,26,0,0,0
11/3/1960,53,25,0,0,0
11/4/1960,46,31,0,0,0
11/5/1960,41,26,0.01,0,0
11/6/1960,40,20,0.01,T,0
11/7/1960,44,20,T,0,0
11/8/1960,45,23,0.02,T,0
11/9/1960,28,16,T,T,0
11/10/1960,34,9,0,0,0
11/11/1960,41,26,0,0,0
11/12/1960,46,27,0,0,0
11/13/1960,46,23,0,0,0
11/14/1960,51,40,T,0,0
11/15/1960,52,37,T,0,0
11/16/1960,38,21,0,0,0
11/17/1960,36,18,0.17,1.6,0
11/18/1960,33,21,0,0,T
11/19/1960,42,25,0,0,T
11/20/1960,51,20,0,0,0
11/21/1960,60,37,0,0,0
11/22/1960,44,20,0,0,0
11/23/1960,44,19,0,0,0
11/24/1960,45,28,0,0,0
11/25/1960,61,25,0,0,0
11/26/1960,52,32,0,0,0
11/27/1960,38,34,T,0,0
11/28/1960,43,21,0.61,0.6,0
11/29/1960,25,12,0.02,0.2,T
11/30/1960,19,3,T,T,T
12/1/1960,28,2,0,0,T
12/2/1960,39,25,0,0,T
12/3/1960,43,27,0,0,T
12/4/1960,51,33,0.5,0,0
12/5/1960,51,21,T,T,0
12/6/1960,24,13,T,T,0
12/7/1960,25,10,T,T,0
12/8/1960,12,0,0,0,0
12/9/1960,36,4,0,0,0
12/10/1960,29,17,0,0,0
12/11/1960,22,13,0,0,0
12/12/1960,18,4,0,0,0
12/13/1960,33,8,0,0,0
12/14/1960,47,16,0,0,0
12/15/1960,37,7,T,T,0
12/16/1960,22,5,T,0.1,0
12/17/1960,26,2,T,0.1,T
12/18/1960,24,5,T,T,T
12/19/1960,12,-1,0,0,T
12/20/1960,10,-4,0,0,T
12/21/1960,6,-7,T,T,T
12/22/1960,0,-12,T,T,T
12/23/1960,9,-12,0.03,1,T
12/24/1960,24,-1,T,0.2,1
12/25/1960,26,8,0.02,0.3,1
12/26/1960,24,8,T,T,1
12/27/1960,11,-6,T,T,1
12/28/1960,22,4,T,T,1
12/29/1960,25,14,T,T,1
12/30/1960,40,12,0,0,1
12/31/1960,30,20,T,T,T
1/1/1961,24,7,T,T,T
1/2/1961,11,-3,T,T,T
1/3/1961,9,-1,0.06,1.2,1
1/4/1961,26,0,0,0,1
1/5/1961,35,3,0,0,1
1/6/1961,43,15,0,0,1
1/7/1961,39,10,0,0,T
1/8/1961,19,1,0,0,T
1/9/1961,34,12,0,0,T
1/10/1961,41,12,0,0,T
1/11/1961,42,11,0,0,0
1/12/1961,43,15,0,0,0
1/13/1961,40,19,0,0,0
1/14/1961,27,11,0,0,0
1/15/1961,26,22,0,0,0
1/16/1961,46,20,0,0,0
1/17/1961,39,17,0,0,0
1/18/1961,24,14,T,T,0
1/19/1961,18,2,T,T,0
1/20/1961,12,-7,0.07,1.2,1
1/21/1961,6,-17,T,T,1
1/22/1961,0,-15,0,0,1
1/23/1961,12,-17,T,T,1
1/24/1961,-7,-21,0,0,1
1/25/1961,7,-17,T,T,T
1/26/1961,8,-7,0.01,0.2,T
1/27/1961,13,-14,T,T,T
1/28/1961,14,-7,T,T,T
1/29/1961,15,-11,0,0,T
1/30/1961,11,-6,0.14,2,T
1/31/1961,20,-2,T,T,2
2/1/1961,15,-1,T,T,2
2/2/1961,13,5,0.02,0.2,2
2/3/1961,18,-4,0,0,2
2/4/1961,25,-9,0,0,2
2/5/1961,28,0,0,0,1
2/6/1961,28,5,T,T,1
2/7/1961,34,2,0,0,1
2/8/1961,39,7,0,0,T
2/9/1961,39,16,0,0,T
2/10/1961,40,12,0,0,0
2/11/1961,51,23,T,T,0
2/12/1961,40,25,0,0,0
2/13/1961,38,25,0,0,0
2/14/1961,33,17,T,T,0
2/15/1961,32,27,0.01,0.1,T
2/16/1961,39,28,T,T,0
2/17/1961,37,16,0,0,0
2/18/1961,21,8,0.7,7,3
2/19/1961,15,-9,0,0,7
2/20/1961,33,8,0,0,7
2/21/1961,42,16,0,0,6
2/22/1961,47,24,T,0,3
2/23/1961,37,19,0.13,1.1,1
2/24/1961,21,13,0.03,0.3,2
2/25/1961,27,5,0,0,2
2/26/1961,39,22,0,0,1
2/27/1961,40,23,0,0,T
2/28/1961,41,24,0,0,T
3/1/1961,42,26,0.01,T,T
3/2/1961,48,28,0.06,0,T
3/3/1961,38,25,0.01,0.1,0
3/4/1961,31,24,0.39,4.3,1
3/5/1961,29,15,0.7,6,4
3/6/1961,32,6,0.11,1.8,10
3/7/1961,33,4,T,T,8
3/8/1961,38,25,T,T,7
3/9/1961,33,14,0,0,5
3/10/1961,32,17,0.1,1.2,5
3/11/1961,35,19,0,0,6
3/12/1961,35,8,0,0,5
3/13/1961,38,26,0,0,4
3/14/1961,46,19,T,0,4
3/15/1961,37,26,0,0,2
3/16/1961,34,19,0,0,2
3/17/1961,35,22,0,0,1
3/18/1961,41,24,0,0,1
3/19/1961,45,30,0,0,1
3/20/1961,42,26,T,T,T
3/21/1961,35,32,0.1,0.9,T
3/22/1961,36,31,0.07,0.7,T
3/23/1961,50,31,T,T,T
3/24/1961,55,25,0,0,T
3/25/1961,61,38,T,0,0
3/26/1961,59,49,0.02,0,0
3/27/1961,52,31,1.24,0.1,0
3/28/1961,34,24,0,0,0
3/29/1961,36,20,T,T,0
3/30/1961,50,22,T,0,0
3/31/1961,44,24,0,0,0
4/1/1961,30,16,0,0,0
4/2/1961,43,15,0,0,0
4/3/1961,47,21,0,0,0
4/4/1961,46,23,0.21,0,0
4/5/1961,40,28,0.18,0.2,0
4/6/1961,39,27,0.05,0.3,T
4/7/1961,43,26,0,0,0
4/8/1961,45,24,0,0,0
4/9/1961,48,24,0,0,0
4/10/1961,53,23,0,0,0
4/11/1961,49,34,0.16,T,0
4/12/1961,49,29,0.02,T,0
4/13/1961,50,23,0,0,0
4/14/1961,45,37,0.7,0,0
4/15/1961,37,21,0.3,2,T
4/16/1961,33,22,0.46,5,1
4/17/1961,39,33,0.05,0.2,5
4/18/1961,51,33,0,0,1
4/19/1961,66,34,0,0,T
4/20/1961,58,42,0.14,0,0
4/21/1961,65,34,0,0,0
4/22/1961,67,37,0,0,0
4/23/1961,52,42,0.12,0,0
4/24/1961,49,40,T,0,0
4/25/1961,44,31,T,0,0
4/26/1961,51,30,0,0,0
4/27/1961,52,28,0,0,0
4/28/1961,46,30,0,0,0
4/29/1961,57,30,T,0,0
4/30/1961,50,31,0,0,0
5/1/1961,54,30,0,0,0
5/2/1961,56,24,0,0,0
5/3/1961,62,31,0,0,0
5/4/1961,67,39,0,0,0
5/5/1961,62,47,T,0,0
5/6/1961,55,44,0.55,0,0
5/7/1961,68,41,0.22,0,0
5/8/1961,54,39,0,0,0
5/9/1961,53,35,0,0,0
5/10/1961,79,43,T,0,0
5/11/1961,86,56,0,0,0
5/12/1961,90,56,0,0,0
5/13/1961,72,54,T,0,0
5/14/1961,63,44,0.95,0,0
5/15/1961,62,40,0.32,0,0
5/16/1961,60,41,0,0,0
5/17/1961,53,42,0.81,0,0
5/18/1961,52,39,0.01,0,0
5/19/1961,56,33,T,0,0
5/20/1961,63,42,0.05,0,0
5/21/1961,71,45,0,0,0
5/22/1961,69,44,0,0,0
5/23/1961,75,38,0,0,0
5/24/1961,76,49,T,0,0
5/25/1961,61,45,0.01,0,0
5/26/1961,62,35,0,0,0
5/27/1961,75,39,0,0,0
5/28/1961,80,51,0,0,0
5/29/1961,72,46,0,0,0
5/30/1961,78,46,0,0,0
5/31/1961,84,59,0.56,0,0
6/1/1961,73,55,T,0,0
6/2/1961,70,50,0,0,0
6/3/1961,76,44,0,0,0
6/4/1961,81,49,0,0,0
6/5/1961,85,54,0,0,0
6/6/1961,81,59,0,0,0
6/7/1961,70,59,0.11,0,0
6/8/1961,84,61,0.08,0,0
6/9/1961,87,62,T,0,0
6/10/1961,82,62,0.07,0,0
6/11/1961,80,65,T,0,0
6/12/1961,85,66,T,0,0
6/13/1961,76,63,0,0,0
6/14/1961,72,55,0,0,0
6/15/1961,71,42,0,0,0
6/16/1961,76,43,0,0,0
6/17/1961,81,49,0,0,0
6/18/1961,90,60,0.31,0,0
6/19/1961,69,50,0.3,0,0
6/20/1961,75,46,0,0,0
6/21/1961,77,48,0.26,0,0
6/22/1961,73,56,T,0,0
6/23/1961,72,49,T,0,0
6/24/1961,75,52,0,0,0
6/25/1961,76,49,0,0,0
6/26/1961,86,52,0,0,0
6/27/1961,92,64,0,0,0
6/28/1961,98,73,T,0,0
6/29/1961,93,75,0.1,0,0
6/30/1961,96,69,0.64,0,0
7/1/1961,78,64,0.06,0,0
7/2/1961,76,59,0,0,0
7/3/1961,77,53,0.11,0,0
7/4/1961,72,60,0.22,0,0
7/5/1961,80,60,0,0,0
7/6/1961,85,57,0,0,0
7/7/1961,79,61,0,0,0
7/8/1961,77,54,0,0,0
7/9/1961,84,50,0,0,0
7/10/1961,86,59,0,0,0
7/11/1961,78,64,0.06,0,0
7/12/1961,75,64,0.01,0,0
7/13/1961,81,59,T,0,0
7/14/1961,76,58,T,0,0
7/15/1961,77,56,T,0,0
7/16/1961,82,54,0,0,0
7/17/1961,86,56,0,0,0
7/18/1961,88,63,0.46,0,0
7/19/1961,81,59,0,0,0
7/20/1961,82,62,0.85,0,0
7/21/1961,80,62,T,0,0
7/22/1961,80,63,T,0,0
7/23/1961,76,61,0.06,0,0
7/24/1961,83,58,0,0,0
7/25/1961,87,60,0,0,0
7/26/1961,85,67,0,0,0
7/27/1961,88,65,T,0,0
7/28/1961,86,67,0.06,0,0
7/29/1961,91,64,0,0,0
7/30/1961,86,68,1.05,0,0
7/31/1961,73,66,T,0,0
8/1/1961,83,67,0,0,0
8/2/1961,85,65,0.3,0,0
8/3/1961,86,65,0,0,0
8/4/1961,86,63,0,0,0
8/5/1961,74,59,0,0,0
8/6/1961,78,50,0,0,0
8/7/1961,84,59,T,0,0
8/8/1961,86,67,0,0,0
8/9/1961,77,63,0.08,0,0
8/10/1961,81,61,T,0,0
8/11/1961,77,54,0,0,0
8/12/1961,76,45,0,0,0
8/13/1961,85,55,0,0,0
8/14/1961,88,61,0,0,0
8/15/1961,89,66,0,0,0
8/16/1961,89,63,0,0,0
8/17/1961,90,63,0,0,0
8/18/1961,74,60,1.7,0,0
8/19/1961,73,52,0,0,0
8/20/1961,76,49,T,0,0
8/21/1961,75,55,T,0,0
8/22/1961,76,51,0,0,0
8/23/1961,80,59,0.28,0,0
8/24/1961,80,58,0,0,0
8/25/1961,82,63,0,0,0
8/26/1961,81,54,0,0,0
8/27/1961,72,67,0.02,0,0
8/28/1961,84,64,T,0,0
8/29/1961,93,66,T,0,0
8/30/1961,92,74,0,0,0
8/31/1961,93,75,0,0,0
9/1/1961,84,67,T,0,0
9/2/1961,93,63,0.22,0,0
9/3/1961,67,49,T,0,0
9/4/1961,69,51,0,0,0
9/5/1961,71,62,0.26,0,0
9/6/1961,75,54,0.11,0,0
9/7/1961,81,53,0,0,0
9/8/1961,76,67,0.99,0,0
9/9/1961,87,72,0,0,0
9/10/1961,86,59,0,0,0
9/11/1961,60,53,T,0,0
9/12/1961,57,53,0.33,0,0
9/13/1961,55,46,0.08,0,0
9/14/1961,58,44,0.07,0,0
9/15/1961,70,42,0,0,0
9/16/1961,73,39,0,0,0
9/17/1961,77,51,0,0,0
9/18/1961,80,59,0,0,0
9/19/1961,78,55,0,0,0
9/20/1961,75,60,0.16,0,0
9/21/1961,75,54,T,0,0
9/22/1961,57,39,0.15,0,0
9/23/1961,50,38,T,0,0
9/24/1961,60,38,0,0,0
9/25/1961,61,32,0,0,0
9/26/1961,71,40,0.33,0,0
9/27/1961,56,35,0,0,0
9/28/1961,54,27,0,0,0
9/29/1961,52,44,0.01,0,0
9/30/1961,52,35,0.3,0.1,0
10/1/1961,47,35,0,0,0
10/2/1961,60,30,T,0,0
10/3/1961,64,41,0,0,0
10/4/1961,73,35,0,0,0
10/5/1961,80,43,0,0,0
10/6/1961,85,52,0,0,0
10/7/1961,78,56,0,0,0
10/8/1961,71,59,0,0,0
10/9/1961,61,50,0,0,0
10/10/1961,70,52,1.33,0,0
10/11/1961,64,48,0.01,0,0
10/12/1961,76,44,0.09,0,0
10/13/1961,56,42,T,0,0
10/14/1961,53,34,0,0,0
10/15/1961,75,45,0,0,0
10/16/1961,80,45,0,0,0
10/17/1961,80,47,0,0,0
10/18/1961,50,42,T,0,0
10/19/1961,49,34,0,0,0
10/20/1961,54,30,0,0,0
10/21/1961,64,33,0,0,0
10/22/1961,56,43,T,0,0
10/23/1961,58,32,0,0,0
10/24/1961,63,36,T,0,0
10/25/1961,52,38,0.01,0,0
10/26/1961,51,29,0,0,0
10/27/1961,61,39,0,0,0
10/28/1961,61,48,1.09,0,0
10/29/1961,55,45,0.5,0,0
10/30/1961,50,37,0,0,0
10/31/1961,59,36,0,0,0
11/1/1961,60,35,0.45,0,0
11/2/1961,65,26,0.27,T,0
11/3/1961,36,23,T,T,T
11/4/1961,42,28,T,T,0
11/5/1961,35,25,T,T,0
11/6/1961,40,29,T,T,0
11/7/1961,42,25,T,T,0
11/8/1961,31,16,0,0,0
11/9/1961,47,19,0,0,0
11/10/1961,54,24,0,0,0
11/11/1961,62,31,0,0,0
11/12/1961,56,37,T,0,0
11/13/1961,38,20,0,0,0
11/14/1961,43,26,0,0,0
11/15/1961,40,28,T,T,0
11/16/1961,39,27,0.05,0.3,T
11/17/1961,35,19,0,0,0
11/18/1961,35,12,0,0,0
11/19/1961,35,14,0,0,0
11/20/1961,33,18,T,T,0
11/21/1961,34,32,0.13,0.7,0
11/22/1961,36,31,0.15,1.5,1
11/23/1961,39,24,T,T,T
11/24/1961,47,24,0,0,0
11/25/1961,53,30,0,0,0
11/26/1961,39,29,T,0,0
11/27/1961,32,16,0,0,0
11/28/1961,38,22,0,0,0
11/29/1961,33,26,T,0,0
11/30/1961,40,31,0.01,0,0
12/1/1961,40,32,0,0,0
12/2/1961,41,34,0.01,0,0
12/3/1961,50,32,0.02,0,0
12/4/1961,48,15,T,T,0
12/5/1961,40,16,0.01,0.1,0
12/6/1961,38,19,0.04,0.4,0
12/7/1961,20,6,T,0.2,T
12/8/1961,30,5,0.08,1,T
12/9/1961,28,24,0.54,7.4,4
12/10/1961,26,-5,T,T,8
12/11/1961,5,-7,0.14,1.4,8
12/12/1961,9,-12,0.24,2,10
12/13/1961,15,-16,0,0,10
12/14/1961,20,-13,T,T,9
12/15/1961,19,-18,0,0,8
12/16/1961,24,11,0.16,1.7,7
12/17/1961,28,0,0.24,2.7,11
12/18/1961,28,0,T,T,10
12/19/1961,31,7,0.02,0.2,9
12/20/1961,12,-3,0.02,0.2,9
12/21/1961,24,9,T,T,9
12/22/1961,30,24,0.07,0.7,9
12/23/1961,28,17,0,0,9
12/24/1961,29,17,T,T,9
12/25/1961,23,15,T,T,8
12/26/1961,23,-6,0,0,7
12/27/1961,2,-12,T,T,7
12/28/1961,11,-9,0.01,0.1,7
12/29/1961,8,-5,T,T,7
12/30/1961,18,0,T,T,7
12/31/1961,20,2,T,T,7
1/1/1962,30,1,T,T,7
1/2/1962,33,5,T,0,7
1/3/1962,40,18,T,0,6
1/4/1962,34,22,0.1,0.6,4
1/5/1962,22,-2,0.02,0.2,5
1/6/1962,15,-7,0.03,0.6,5
1/7/1962,20,0,T,T,5
1/8/1962,3,-11,T,T,5
1/9/1962,-7,-13,T,T,5
1/10/1962,-4,-15,0,0,5
1/11/1962,21,-6,0.05,0.5,5
1/12/1962,27,17,0.01,0.2,6
1/13/1962,29,22,T,T,6
1/14/1962,26,-1,T,T,6
1/15/1962,11,-10,0,0,6
1/16/1962,6,-16,0,0,6
1/17/1962,-12,-23,0,0,6
1/18/1962,-5,-28,0,0,6
1/19/1962,-6,-13,0.03,0.3,6
1/20/1962,-1,-24,0.04,0.7,6
1/21/1962,3,-1,0.01,0.1,7
1/22/1962,11,-10,0,0,7
1/23/1962,24,-5,0,0,7
1/24/1962,34,16,0,0,7
1/25/1962,36,23,0,0,6
1/26/1962,33,3,0,0,5
1/27/1962,5,-6,0.09,1.1,5
1/28/1962,19,3,T,T,6
1/29/1962,34,11,T,T,6
1/30/1962,11,-11,T,T,5
1/31/1962,13,-5,0.17,1.6,6
2/1/1962,13,0,T,T,7
2/2/1962,34,13,0.01,0.1,7
2/3/1962,38,14,0,0,6
2/4/1962,40,9,T,T,4
2/5/1962,9,-13,0.01,0.1,3
2/6/1962,-2,-18,0,0,3
2/7/1962,8,-16,T,T,3
2/8/1962,11,-13,T,T,3
2/9/1962,19,8,T,T,3
2/10/1962,24,5,T,T,3
2/11/1962,31,23,0.01,0,3
2/12/1962,31,27,T,T,3
2/13/1962,33,28,0.29,2.5,3
2/14/1962,32,14,0,0,6
2/15/1962,33,25,0.47,5,5
2/16/1962,32,4,T,T,10
