Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
4/12/1930,70,49,0,0,0
4/13/1930,72,48,0,0,0
4/14/1930,60,38,T,0,0
4/15/1930,52,39,T,0,0
4/16/1930,42,37,T,0,0
4/17/1930,46,35,0.1,0,0
4/18/1930,56,35,0.09,0,0
4/19/1930,50,29,0,0,0
4/20/1930,59,34,0,0,0
4/21/1930,45,31,T,0,0
4/22/1930,44,27,0,0,0
4/23/1930,47,33,0,0,0
4/24/1930,51,27,0,0,0
4/25/1930,56,32,0,0,0
4/26/1930,63,38,0,0,0
4/27/1930,60,47,T,0,0
4/28/1930,60,46,0,0,0
4/29/1930,67,52,0.12,0,0
4/30/1930,70,58,0.18,0,0
5/1/1930,82,54,0.26,0,0
5/2/1930,68,49,0,0,0
5/3/1930,80,52,0,0,0
5/4/1930,70,59,0.19,0,0
5/5/1930,78,58,0.01,0,0
5/6/1930,75,54,0.24,0,0
5/7/1930,72,48,1.16,0,0
5/8/1930,67,47,0,0,0
5/9/1930,82,52,0.1,0,0
5/10/1930,76,60,0.26,0,0
5/11/1930,77,60,1.09,0,0
5/12/1930,60,52,T,0,0
5/13/1930,60,44,0.02,0,0
5/14/1930,54,42,0.04,0,0
5/15/1930,60,44,0,0,0
5/16/1930,49,37,0,0,0
5/17/1930,51,32,0,0,0
5/18/1930,58,44,T,0,0
5/19/1930,59,46,0,0,0
5/20/1930,79,51,T,0,0
5/21/1930,86,64,0,0,0
5/22/1930,78,55,0.01,0,0
5/23/1930,59,46,0,0,0
5/24/1930,61,39,0,0,0
5/25/1930,67,47,T,0,0
5/26/1930,71,50,0,0,0
5/27/1930,67,41,0,0,0
5/28/1930,62,40,0,0,0
5/29/1930,57,41,0,0,0
5/30/1930,71,45,0,0,0
5/31/1930,77,51,0,0,0
6/1/1930,82,60,0.01,0,0
6/2/1930,89,57,0.05,0,0
6/3/1930,81,59,0.76,0,0
6/4/1930,74,60,1.01,0,0
6/5/1930,72,57,0.02,0,0
6/6/1930,58,52,T,0,0
6/7/1930,68,51,0,0,0
6/8/1930,76,53,0,0,0
6/9/1930,78,58,0,0,0
6/10/1930,82,59,0.73,0,0
6/11/1930,80,58,0.01,0,0
6/12/1930,77,58,0.29,0,0
6/13/1930,76,56,0.68,0,0
6/14/1930,81,59,0.02,0,0
6/15/1930,74,59,T,0,0
6/16/1930,68,57,0.21,0,0
6/17/1930,63,55,0,0,0
6/18/1930,70,50,0,0,0
6/19/1930,80,57,0,0,0
6/20/1930,86,65,0,0,0
6/21/1930,91,70,0.2,0,0
6/22/1930,85,68,2.12,0,0
6/23/1930,85,65,0,0,0
6/24/1930,85,60,0.04,0,0
6/25/1930,81,62,0.44,0,0
6/26/1930,82,58,0,0,0
6/27/1930,81,64,0,0,0
6/28/1930,83,62,0,0,0
6/29/1930,82,67,0.05,0,0
6/30/1930,73,57,0.04,0,0
7/1/1930,73,52,0,0,0
7/2/1930,76,58,0,0,0
7/3/1930,76,61,0.03,0,0
7/4/1930,82,61,0.45,0,0
7/5/1930,88,69,0,0,0
7/6/1930,85,67,0,0,0
7/7/1930,89,65,0,0,0
7/8/1930,91,71,0.05,0,0
7/9/1930,95,74,0,0,0
7/10/1930,98,77,0,0,0
7/11/1930,92,77,0,0,0
7/12/1930,86,65,0,0,0
7/13/1930,71,57,0,0,0
7/14/1930,72,50,0,0,0
7/15/1930,85,56,0,0,0
7/16/1930,93,70,0,0,0
7/17/1930,91,69,0,0,0
7/18/1930,90,63,T,0,0
7/19/1930,88,68,T,0,0
7/20/1930,83,68,0,0,0
7/21/1930,77,66,0,0,0
7/22/1930,82,59,0,0,0
7/23/1930,88,64,0.21,0,0
7/24/1930,91,68,0,0,0
7/25/1930,97,67,0.06,0,0
7/26/1930,97,68,0.09,0,0
7/27/1930,98,70,0.03,0,0
7/28/1930,79,64,0,0,0
7/29/1930,82,62,0,0,0
7/30/1930,80,59,0,0,0
7/31/1930,89,62,0,0,0
8/1/1930,95,67,0.19,0,0
8/2/1930,97,71,0.04,0,0
8/3/1930,98,74,0.05,0,0
8/4/1930,92,72,0,0,0
8/5/1930,89,71,0,0,0
8/6/1930,93,70,0,0,0
8/7/1930,87,74,T,0,0
8/8/1930,95,70,T,0,0
8/9/1930,80,64,0,0,0
8/10/1930,74,54,0,0,0
8/11/1930,75,54,0,0,0
8/12/1930,80,62,T,0,0
8/13/1930,77,63,0.13,0,0
8/14/1930,89,64,0,0,0
8/15/1930,91,70,0,0,0
8/16/1930,85,63,0,0,0
8/17/1930,82,65,0,0,0
8/18/1930,80,58,0,0,0
8/19/1930,79,59,0,0,0
8/20/1930,82,64,T,0,0
8/21/1930,82,58,0,0,0
8/22/1930,84,61,0,0,0
8/23/1930,84,62,0,0,0
8/24/1930,88,63,0,0,0
8/25/1930,91,69,0,0,0
8/26/1930,90,66,0,0,0
8/27/1930,77,70,0.08,0,0
8/28/1930,80,61,0,0,0
8/29/1930,82,60,0,0,0
8/30/1930,87,64,0.08,0,0
8/31/1930,92,66,0.15,0,0
9/1/1930,81,55,0.12,0,0
9/2/1930,78,51,0,0,0
9/3/1930,72,54,0,0,0
9/4/1930,83,53,0.67,0,0
9/5/1930,68,55,T,0,0
9/6/1930,71,51,0,0,0
9/7/1930,70,60,T,0,0
9/8/1930,76,53,0,0,0
9/9/1930,73,61,T,0,0
9/10/1930,82,59,0,0,0
9/11/1930,85,67,0.41,0,0
9/12/1930,88,64,0.28,0,0
9/13/1930,78,62,0,0,0
9/14/1930,74,54,0.04,0,0
9/15/1930,79,51,0,0,0
9/16/1930,67,54,0,0,0
9/17/1930,69,49,0,0,0
9/18/1930,86,51,0,0,0
9/19/1930,73,51,0.01,0,0
9/20/1930,64,44,0,0,0
9/21/1930,73,55,0,0,0
9/22/1930,86,51,0,0,0
9/23/1930,87,71,0,0,0
9/24/1930,82,58,0.44,0,0
9/25/1930,64,48,0.36,0,0
9/26/1930,52,43,1.81,0,0
9/27/1930,50,38,0,0,0
9/28/1930,53,34,0,0,0
9/29/1930,58,36,0,0,0
9/30/1930,55,34,0,0,0
10/1/1930,64,41,0.18,0,0
10/2/1930,53,50,0.15,0,0
10/3/1930,56,48,0.02,0,0
10/4/1930,64,54,T,0,0
10/5/1930,65,57,T,0,0
10/6/1930,69,55,0.01,0,0
10/7/1930,63,56,0.12,0,0
10/8/1930,79,54,0,0,0
10/9/1930,79,58,0,0,0
10/10/1930,86,63,0,0,0
10/11/1930,84,62,0,0,0
10/12/1930,81,51,0.1,0,0
10/13/1930,54,42,0,0,0
10/14/1930,58,36,T,0,0
10/15/1930,59,50,0.17,0,0
10/16/1930,57,32,0.35,0.3,0
10/17/1930,33,24,T,T,0
10/18/1930,30,22,T,T,0
10/19/1930,31,21,0,T,0
10/20/1930,32,26,T,T,0
10/21/1930,39,21,0,0,0
10/22/1930,40,26,T,T,0
10/23/1930,48,33,0,0,0
10/24/1930,52,32,0,0,0
10/25/1930,61,38,0,0,0
10/26/1930,63,46,0,0,0
10/27/1930,60,37,T,0,0
10/28/1930,50,33,0,0,0
10/29/1930,44,30,0.02,T,0
10/30/1930,33,26,0.02,0.2,0
10/31/1930,34,22,0,0,0
11/1/1930,49,23,0,0,0
11/2/1930,52,31,0,0,0
11/3/1930,52,29,0,0,0
11/4/1930,56,29,0,0,0
11/5/1930,30,19,0,0,0
11/6/1930,35,16,0,0,0
11/7/1930,52,27,0,0,0
11/8/1930,66,42,0,0,0
11/9/1930,61,43,0,0,0
11/10/1930,67,40,0,0,0
11/11/1930,60,46,0,0,0
11/12/1930,53,43,0,0,0
11/13/1930,68,39,0,0,0
11/14/1930,60,48,T,0,0
11/15/1930,63,55,0.17,0,0
11/16/1930,59,34,1.07,0.3,T
11/17/1930,45,33,T,T,0
11/18/1930,52,32,0,0,0
11/19/1930,65,48,0.15,0,0
11/20/1930,62,43,0.6,0,0
11/21/1930,43,31,T,T,0
11/22/1930,41,29,0,0,0
11/23/1930,45,29,0.06,0,0
11/24/1930,29,16,0.03,0.4,T
11/25/1930,20,15,0.27,3.2,4
11/26/1930,16,-3,0,0.1,4
11/27/1930,7,-3,T,T,3
11/28/1930,15,-4,T,T,3
11/29/1930,27,14,0,0,2
11/30/1930,27,2,0.06,0.7,3
12/1/1930,2,-11,0,0,3
12/2/1930,30,2,T,T,3
12/3/1930,25,8,T,T,3
12/4/1930,30,14,T,0,3
12/5/1930,30,26,T,0,2
12/6/1930,32,26,0,0,2
12/7/1930,30,21,0,0,2
12/8/1930,41,23,0,0,2
12/9/1930,45,33,0,0,1
12/10/1930,41,34,0,0,1
12/11/1930,36,31,T,T,0
12/12/1930,31,25,T,T,0
12/13/1930,30,27,0.01,0.1,T
12/14/1930,28,17,T,T,0
12/15/1930,20,14,0,0,0
12/16/1930,29,14,0,0,0
12/17/1930,32,15,T,0,0
12/18/1930,30,25,0.05,0.4,T
12/19/1930,26,16,T,0.2,1
12/20/1930,25,16,T,T,1
12/21/1930,23,8,T,T,1
12/22/1930,20,14,T,T,1
12/23/1930,20,10,T,T,T
12/24/1930,30,13,0,0,T
12/25/1930,29,22,T,T,T
12/26/1930,27,21,T,T,T
12/27/1930,33,22,0,0,T
12/28/1930,32,25,0,0,0
12/29/1930,29,9,0,0,0
12/30/1930,35,5,T,0,0
12/31/1930,32,1,0,0,0
1/1/1931,36,9,0,0,0
1/2/1931,40,24,0,0,0
1/3/1931,29,20,T,T,0
1/4/1931,27,20,T,T,0
1/5/1931,25,19,T,T,0
1/6/1931,28,16,0,0,0
1/7/1931,31,24,0,0,0
1/8/1931,32,24,0,0,0
1/9/1931,40,19,0,0,0
1/10/1931,40,23,T,T,0
1/11/1931,37,20,T,T,0
1/12/1931,21,11,0.02,0.2,T
1/13/1931,12,2,0.01,0.1,T
1/14/1931,14,-5,0,0,T
1/15/1931,32,10,0,0,T
1/16/1931,37,29,0,0,0
1/17/1931,33,23,0,0,0
1/18/1931,27,21,0,0,0
1/19/1931,30,13,T,0,0
1/20/1931,18,3,0.01,0.1,T
1/21/1931,18,0,T,T,0
1/22/1931,28,13,0,0,0
1/23/1931,36,24,0,0,0
1/24/1931,49,25,0,0,0
1/25/1931,38,20,0,0,0
1/26/1931,52,29,0,0,0
1/27/1931,41,27,0.09,0.5,T
1/28/1931,46,27,T,0,0
1/29/1931,49,27,0,0,0
1/30/1931,46,35,0,0,0
1/31/1931,35,24,0,0,0
2/1/1931,54,30,0,0,0
2/2/1931,36,29,0,0,0
2/3/1931,43,29,0,0,0
2/4/1931,41,21,0,0,0
2/5/1931,35,24,0,0,0
2/6/1931,31,17,0.01,0,0
2/7/1931,37,24,0.19,2,2
2/8/1931,33,23,0,0,1
2/9/1931,24,0,0,0,T
2/10/1931,36,2,0,0,T
2/11/1931,37,24,0,0,0
2/12/1931,39,21,0,0,0
2/13/1931,21,0,0,0,0
2/14/1931,38,5,0,0,0
2/15/1931,51,31,0,0,0
2/16/1931,51,32,0,0,0
2/17/1931,33,29,T,0,0
2/18/1931,37,30,T,T,0
2/19/1931,38,26,T,T,0
2/20/1931,45,26,0,0,0
2/21/1931,50,31,0,0,0
2/22/1931,49,34,T,0,0
2/23/1931,54,40,T,0,0
2/24/1931,57,35,0,0,0
2/25/1931,39,30,T,T,0
2/26/1931,39,25,0.17,T,0
2/27/1931,38,31,0.33,5,3
2/28/1931,31,22,T,T,2
3/1/1931,31,12,0,0,1
3/2/1931,33,18,0,0,1
3/3/1931,27,20,0,0,T
3/4/1931,29,16,0,0,T
3/5/1931,31,19,0,0,0
3/6/1931,34,18,0,0,0
3/7/1931,34,20,0,0,0
3/8/1931,36,18,0,0,0
3/9/1931,35,19,0,0,0
3/10/1931,38,26,0,0,0
3/11/1931,49,22,0,0,0
3/12/1931,50,34,T,0,0
3/13/1931,42,33,0.25,0.2,0
3/14/1931,35,24,0.07,0.1,0
3/15/1931,27,12,T,T,0
3/16/1931,37,17,0,0,0
3/17/1931,41,29,T,T,0
3/18/1931,35,33,T,T,0
3/19/1931,42,30,0,0,0
3/20/1931,38,32,0.04,T,0
3/21/1931,41,34,0.01,0,0
3/22/1931,38,32,0,0,0
3/23/1931,43,33,0.85,0,0
3/24/1931,39,32,0.26,0,0
3/25/1931,51,28,0,0,0
3/26/1931,45,33,0,0,0
3/27/1931,33,23,0.01,0.1,T
3/28/1931,34,19,T,T,0
3/29/1931,42,23,0,0,0
3/30/1931,46,25,0,0,0
3/31/1931,45,30,0,0,0
4/1/1931,50,31,0,0,0
4/2/1931,50,33,0,0,0
4/3/1931,55,34,0,0,0
4/4/1931,48,30,0,0,0
4/5/1931,55,33,0,0,0
4/6/1931,64,38,0,0,0
4/7/1931,75,45,0,0,0
4/8/1931,83,49,T,0,0
4/9/1931,61,45,0.01,0,0
4/10/1931,53,38,0,0,0
4/11/1931,63,31,0,0,0
4/12/1931,83,57,0,0,0
4/13/1931,69,45,0,0,0
4/14/1931,73,48,0.15,0,0
4/15/1931,71,56,0.06,0,0
4/16/1931,75,51,0,0,0
4/17/1931,77,50,0,0,0
4/18/1931,79,53,0.33,0,0
4/19/1931,58,42,0.45,0,0
4/20/1931,51,41,0,0,0
4/21/1931,44,35,0.2,T,0
4/22/1931,44,30,T,T,0
4/23/1931,44,28,0,0,0
4/24/1931,48,34,T,0,0
4/25/1931,46,32,T,T,0
4/26/1931,40,28,0,T,0
4/27/1931,54,29,0,0,0
4/28/1931,70,45,0,0,0
4/29/1931,58,38,0,0,0
4/30/1931,70,43,0,0,0
5/1/1931,74,46,T,0,0
5/2/1931,59,37,0,0,0
5/3/1931,71,42,0,0,0
5/4/1931,76,52,0,0,0
5/5/1931,64,33,0.6,0,0
5/6/1931,35,30,T,T,0
5/7/1931,47,31,T,0,0
5/8/1931,47,35,0.02,0,0
5/9/1931,50,42,0.13,0,0
5/10/1931,53,43,0.06,0,0
5/11/1931,51,44,0.11,0,0
5/12/1931,65,41,0,0,0
5/13/1931,74,51,0,0,0
5/14/1931,80,55,0,0,0
5/15/1931,91,60,0.05,0,0
5/16/1931,79,49,T,0,0
5/17/1931,71,48,T,0,0
5/18/1931,71,48,T,0,0
5/19/1931,60,42,0,0,0
5/20/1931,45,36,0.02,0,0
5/21/1931,48,37,0,T,0
5/22/1931,53,42,0,0,0
5/23/1931,71,37,T,0,0
5/24/1931,82,58,T,0,0
5/25/1931,76,50,0,0,0
5/26/1931,88,59,T,0,0
5/27/1931,90,64,0.36,0,0
5/28/1931,68,57,0,0,0
5/29/1931,77,55,0,0,0
5/30/1931,64,48,0,0,0
5/31/1931,75,50,0,0,0
6/1/1931,82,57,0.01,0,0
6/2/1931,82,60,0.06,0,0
6/3/1931,90,62,1.02,0,0
6/4/1931,71,57,T,0,0
6/5/1931,75,53,0,0,0
6/6/1931,72,50,0.7,0,0
6/7/1931,63,47,T,0,0
6/8/1931,69,51,T,0,0
6/9/1931,78,57,0.4,0,0
6/10/1931,77,67,0.01,0,0
6/11/1931,82,66,0.74,0,0
6/12/1931,72,65,0.44,0,0
6/13/1931,83,61,0,0,0
6/14/1931,78,64,T,0,0
6/15/1931,78,60,0,0,0
6/16/1931,80,54,0,0,0
6/17/1931,89,66,0,0,0
6/18/1931,94,74,0,0,0
6/19/1931,94,66,0.8,0,0
6/20/1931,79,66,0.04,0,0
6/21/1931,77,59,0.03,0,0
6/22/1931,83,57,0.53,0,0
6/23/1931,80,53,0,0,0
6/24/1931,96,68,0,0,0
6/25/1931,89,66,0,0,0
6/26/1931,99,78,0,0,0
6/27/1931,97,78,0,0,0
6/28/1931,102,82,T,0,0
6/29/1931,102,83,0,0,0
6/30/1931,100,82,0,0,0
7/1/1931,89,73,0.02,0,0
7/2/1931,87,65,0,0,0
7/3/1931,88,64,0,0,0
7/4/1931,80,64,0.2,0,0
7/5/1931,76,59,0.25,0,0
7/6/1931,79,63,0,0,0
7/7/1931,72,59,0,0,0
7/8/1931,74,57,0.03,0,0
7/9/1931,77,57,0.06,0,0
7/10/1931,81,58,T,0,0
7/11/1931,79,61,T,0,0
7/12/1931,83,66,T,0,0
7/13/1931,87,62,0,0,0
7/14/1931,98,71,0,0,0
7/15/1931,101,77,0,0,0
7/16/1931,100,80,0,0,0
7/17/1931,90,76,T,0,0
7/18/1931,95,69,0,0,0
7/19/1931,85,71,0,0,0
7/20/1931,90,65,0,0,0
7/21/1931,82,67,0.01,0,0
7/22/1931,83,62,0,0,0
7/23/1931,80,59,0,0,0
7/24/1931,92,64,0,0,0
7/25/1931,98,72,T,0,0
7/26/1931,99,76,0,0,0
7/27/1931,104,80,0,0,0
7/28/1931,99,71,0.54,0,0
7/29/1931,80,65,T,0,0
7/30/1931,82,66,0.01,0,0
7/31/1931,88,68,T,0,0
8/1/1931,87,63,1.27,0,0
8/2/1931,73,60,0.02,0,0
8/3/1931,86,62,0,0,0
8/4/1931,99,70,0,0,0
8/5/1931,95,73,0,0,0
8/6/1931,83,66,0,0,0
8/7/1931,79,66,0.28,0,0
8/8/1931,83,69,0,0,0
8/9/1931,79,63,0,0,0
8/10/1931,68,56,0.05,0,0
8/11/1931,76,52,0,0,0
8/12/1931,81,58,0,0,0
8/13/1931,82,58,T,0,0
8/14/1931,88,69,0,0,0
8/15/1931,77,65,0.34,0,0
8/16/1931,84,62,0,0,0
8/17/1931,87,67,0.01,0,0
8/18/1931,89,67,0,0,0
8/19/1931,85,66,0,0,0
8/20/1931,82,61,0,0,0
8/21/1931,85,62,0,0,0
8/22/1931,88,63,0,0,0
8/23/1931,87,64,0.09,0,0
8/24/1931,70,57,0,0,0
8/25/1931,71,52,0,0,0
8/26/1931,81,55,0,0,0
8/27/1931,73,61,T,0,0
8/28/1931,63,51,T,0,0
8/29/1931,67,50,0,0,0
8/30/1931,73,46,0,0,0
8/31/1931,68,50,0.91,0,0
9/1/1931,80,56,0,0,0
9/2/1931,72,53,0,0,0
9/3/1931,84,54,0.2,0,0
9/4/1931,80,55,0,0,0
9/5/1931,86,63,T,0,0
9/6/1931,88,57,0,0,0
9/7/1931,83,70,T,0,0
9/8/1931,99,74,0,0,0
9/9/1931,92,76,T,0,0
9/10/1931,104,75,0,0,0
9/11/1931,96,75,0,0,0
9/12/1931,93,73,0.05,0,0
9/13/1931,86,65,T,0,0
9/14/1931,74,58,T,0,0
9/15/1931,75,54,0.07,0,0
9/16/1931,79,61,0.25,0,0
9/17/1931,71,53,0,0,0
9/18/1931,77,59,0.02,0,0
9/19/1931,69,59,0.23,0,0
9/20/1931,91,65,0.27,0,0
9/21/1931,73,61,0.72,0,0
9/22/1931,71,55,0,0,0
9/23/1931,62,48,0,0,0
9/24/1931,59,43,0.5,0,0
9/25/1931,55,47,0.06,0,0
9/26/1931,61,47,0.02,0,0
9/27/1931,69,45,0,0,0
9/28/1931,74,50,0,0,0
9/29/1931,80,56,T,0,0
9/30/1931,69,60,0.03,0,0
10/1/1931,81,51,0,0,0
10/2/1931,81,55,0,0,0
10/3/1931,77,65,0.05,0,0
10/4/1931,74,56,0,0,0
10/5/1931,69,47,T,0,0
10/6/1931,75,58,0.34,0,0
10/7/1931,59,46,0.23,0,0
10/8/1931,58,41,0,0,0
10/9/1931,68,43,0,0,0
10/10/1931,66,53,0.15,0,0
10/11/1931,54,41,0,0,0
10/12/1931,58,40,0.01,0,0
10/13/1931,50,46,0.49,0,0
10/14/1931,54,46,T,0,0
10/15/1931,65,45,T,0,0
10/16/1931,58,44,0,0,0
10/17/1931,59,38,0,0,0
10/18/1931,66,43,0,0,0
10/19/1931,72,50,0,0,0
10/20/1931,66,49,0,0,0
10/21/1931,75,51,0.03,0,0
10/22/1931,64,50,0,0,0
10/23/1931,70,45,0,0,0
10/24/1931,64,45,0,0,0
10/25/1931,62,41,0,0,0
10/26/1931,55,48,0.19,0,0
10/27/1931,61,42,0.06,0,0
10/28/1931,46,38,0.14,0,0
10/29/1931,43,39,0.13,0,0
10/30/1931,45,38,0.04,0,0
10/31/1931,45,39,0.01,0,0
11/1/1931,48,32,0,0,0
11/2/1931,60,35,0,0,0
11/3/1931,55,42,0,0,0
11/4/1931,51,35,0,0,0
11/5/1931,44,34,0,0,0
11/6/1931,49,29,0,0,0
11/7/1931,66,38,0,0,0
11/8/1931,68,45,0,0,0
11/9/1931,67,41,0.3,0,0
11/10/1931,48,35,0,0,0
11/11/1931,47,38,0.11,0,0
11/12/1931,48,40,0.07,0,0
11/13/1931,53,36,0,0,0
11/14/1931,48,42,0.52,0,0
11/15/1931,52,45,0.01,0,0
11/16/1931,68,47,0.3,0,0
11/17/1931,56,36,0.65,0,0
11/18/1931,45,30,T,T,0
11/19/1931,48,43,0.03,0,0
11/20/1931,53,42,0.67,0,0
11/21/1931,42,27,0.02,T,0
11/22/1931,40,26,0.09,0.3,0
11/23/1931,43,38,0.47,0,0
11/24/1931,39,17,T,T,0
11/25/1931,25,14,T,0.1,0
11/26/1931,31,17,0.02,0,0
11/27/1931,34,26,0.02,0.3,T
11/28/1931,34,16,0.01,T,0
11/29/1931,37,12,0,0,0
11/30/1931,34,25,T,T,0
12/1/1931,31,24,0,0,0
12/2/1931,48,24,0,0,0
12/3/1931,41,27,0,0,0
12/4/1931,29,20,0,0,0
12/5/1931,26,18,0.07,1.2,1
12/6/1931,33,12,0,T,1
12/7/1931,16,-1,0,0,1
12/8/1931,34,15,0.07,T,T
12/9/1931,35,32,0.01,0.3,T
12/10/1931,38,32,T,0,0
12/11/1931,36,22,0.32,T,0
12/12/1931,22,13,0.01,T,0
12/13/1931,25,14,0,0.1,0
12/14/1931,24,9,0,0,0
12/15/1931,39,16,0,0,0
12/16/1931,35,20,0,0,0
12/17/1931,41,28,0,0,0
12/18/1931,46,34,0,0,0
12/19/1931,46,34,0,0,0
12/20/1931,35,33,0,0,0
12/21/1931,41,35,T,0,0
12/22/1931,48,34,0,0,0
12/23/1931,34,28,0,0,0
12/24/1931,37,29,0.14,1.6,1
12/25/1931,36,24,0,0,T
12/26/1931,43,31,0,0,0
12/27/1931,40,32,T,0,0
12/28/1931,33,29,0,0,0
12/29/1931,38,32,0,0,0
12/30/1931,37,32,0.06,0.3,0
12/31/1931,34,29,0.03,0,0
1/1/1932,32,24,0.19,1.6,2
1/2/1932,25,9,0,1,3
1/3/1932,22,6,0,0,2
1/4/1932,24,20,0.05,0.3,3
1/5/1932,27,23,0.63,3,6
1/6/1932,28,22,0.15,5.2,11
1/7/1932,22,5,0.01,0.5,11
1/8/1932,15,6,T,T,10
1/9/1932,15,5,0,0,10
1/10/1932,22,13,T,T,9
1/11/1932,34,19,0,0,8
1/12/1932,42,34,0,0,6
1/13/1932,40,11,T,T,3
1/14/1932,11,4,0,0,3
1/15/1932,21,8,0.05,0.6,4
1/16/1932,28,7,0.46,T,3
1/17/1932,32,17,0.03,5.1,8
1/18/1932,19,9,0,T,7
1/19/1932,38,9,0,0,6
1/20/1932,30,17,0.02,0,5
1/21/1932,28,16,0.03,0.4,6
1/22/1932,21,7,0,T,5
1/23/1932,22,6,0,0,5
1/24/1932,32,1,0,0,5
1/25/1932,38,19,0,0,5
1/26/1932,38,25,0,0,4
1/27/1932,31,17,0,0,4
1/28/1932,32,24,T,0,4
1/29/1932,24,-9,0.08,1,5
1/30/1932,-8,-17,0,0,5
1/31/1932,-3,-17,0,0,5
2/1/1932,8,-4,0.02,0.2,5
2/2/1932,12,1,0.03,0.5,6
2/3/1932,6,-6,0,0,6
2/4/1932,11,-4,0,0,5
2/5/1932,35,7,0,0,5
2/6/1932,25,8,0.03,0.3,5
2/7/1932,33,8,0.26,3,8
2/8/1932,11,-7,T,T,8
2/9/1932,39,11,0,0,5
2/10/1932,44,29,0,0,4
2/11/1932,37,13,0.04,0.4,4
2/12/1932,13,3,T,T,4
2/13/1932,10,-2,0,T,4
2/14/1932,9,-5,0.02,T,4
2/15/1932,26,8,0.01,0.3,4
2/16/1932,35,24,0.32,0.8,4
2/17/1932,24,2,0.01,2.6,7
2/18/1932,34,5,0,0,6
2/19/1932,22,9,0,0,5
